Protein ID,Rate Constant
G7287-MONOMER,3.3016441867197546e-05
G7290-MONOMER,4.604405344492794e-05
G7295-MONOMER,3.2856806056121784e-05
G7296-MONOMER,3.225140426949308e-05
G7297-MONOMER,1.6045073624072808e-05
G7298-MONOMER,3.708652651471082e-05
G7311-MONOMER,3.7876895112565315e-05
G7312-MONOMER,3.759340387026496e-05
G7313-MONOMER,3.3808759172760964e-05
G7319-MONOMER,3.468163617331859e-05
G7320-MONOMER,1.6045073624072808e-05
G7321-MONOMER,4.093711201039129e-05
G7323-MONOMER,1.6045073624072808e-05
G7324-MONOMER,0.0001013373070994072
G7325-MONOMER,8.621233589054046e-05
G7326-MONOMER,0.00015825278094975918
G7327-MONOMER,3.5578851276046884e-05
G7342-MONOMER,1.8858068901946494e-05
G7343-MONOMER,3.8818726509853565e-05
G7345-MONOMER,1.7819609762968413e-05
G7348-MONOMER,1.8579049548620814e-05
G7352-MONOMER,1.6045073624072808e-05
G7356-MONOMER,2.024614968337263e-05
G7395-MONOMER,3.466082511050831e-05
G7398-MONOMER,2.148494143450329e-05
G7409-MONOMER,3.444380742198098e-05
G7416-MONOMER,3.6112700873186686e-05
G7422-MONOMER,1.6045073624072808e-05
G7423-MONOMER,1.8184248401278802e-05
G7431-MONOMER,1.6045073624072808e-05
G7434-MONOMER,1.6045073624072808e-05
G7442-MONOMER,4.779666118879777e-05
G7443-MONOMER,4.4466716741079374e-05
G7448-MONOMER,1.6045073624072808e-05
G7449-MONOMER,3.239611051411223e-05
G7452-MONOMER,3.474421957693961e-05
G7453-MONOMER,3.66395591796144e-05
G7454-MONOMER,3.4474643417882486e-05
G7455-MONOMER,3.7146151155409715e-05
G7456-MONOMER,3.338859251252145e-05
G7457-MONOMER,0.00010259727361751708
G7458-MONOMER,3.9685513601279355e-05
G7459-MONOMER,3.5113838934141104e-05
G7461-MONOMER,4.155558636450511e-05
G7462-MONOMER,3.261562114436031e-05
G7463-MONOMER,1.879670193513248e-05
G7464-MONOMER,0.0001420965929807186
G7485-MONOMER,0.00010268847119406597
G7486-MONOMER,3.982231302768845e-05
G7487-MONOMER,0.00013157691354592736
G7488-MONOMER,0.0001317269442341211
G7489-MONOMER,3.9387838422544906e-05
G7491-MONOMER,3.6838179238942667e-05
G7502-MONOMER,1.879670193513248e-05
G7504-MONOMER,3.854672342119594e-05
G7511-MONOMER,3.533940963393216e-05
G7513-MONOMER,3.705084351934708e-05
G7524-MONOMER,3.5821559718860224e-05
G7525-MONOMER,3.5666727413808035e-05
G7527-MONOMER,3.369044330513975e-05
G7530-MONOMER,3.774078082107945e-05
G7532-MONOMER,3.745931585386648e-05
G7533-MONOMER,3.63398962231281e-05
G7543-MONOMER,3.655839559915323e-05
G7544-MONOMER,0.00015825278094975918
G7545-MONOMER,5.318808936156732e-05
G7546-MONOMER,0.00014810837191451824
G7553-MONOMER,3.419909120583902e-05
G7558-MONOMER,1.681579768461779e-05
G7559-MONOMER,1.6303207746729355e-05
G7564-MONOMER,1.665578576893371e-05
G7574-MONOMER,3.3016441867197546e-05
G7575-MONOMER,3.493333235359063e-05
G7579-MONOMER,3.565571916460624e-05
G7590-MONOMER,3.355345050633872e-05
G7596-MONOMER,0.0005089186347723534
G7597-MONOMER,4.060616171997336e-05
G7603-MONOMER,3.277291633853169e-05
G7606-MONOMER,3.646607641834729e-05
G7612-MONOMER,3.412836930378854e-05
G7613-MONOMER,3.588832870249277e-05
G7616-MONOMER,1.6045073624072808e-05
G7619-MONOMER,3.4027843915559414e-05
G7630-MONOMER,3.626005338773516e-05
G7641-MONOMER,1.6314719685542186e-05
G7642-MONOMER,3.430063245051194e-05
G7646-MONOMER,1.6045073624072808e-05
G7647-MONOMER,3.622594233092638e-05
G7648-MONOMER,1.6045073624072808e-05
G7650-MONOMER,1.942568187209084e-05
G7654-MONOMER,3.408808795908062e-05
G7656-MONOMER,5.370735941112237e-05
G7658-MONOMER,3.57439758952117e-05
G7659-MONOMER,3.639714243646006e-05
G7662-MONOMER,3.651217765275734e-05
G7663-MONOMER,4.450097461222042e-05
G7664-MONOMER,3.219747215533005e-05
G7678-MONOMER,4.6172873738339016e-05
G7680-MONOMER,3.370027132243997e-05
G7682-MONOMER,1.9263720208991866e-05
G7688-MONOMER,1.751698712559882e-05
G7689-MONOMER,3.7447173450024054e-05
G7690-MONOMER,1.6045073624072808e-05
G7696-MONOMER,1.9212461349297224e-05
G7698-MONOMER,3.430063245051194e-05
G7713-MONOMER,3.209906365471637e-05
G7715-MONOMER,4.100977284108066e-05
G7716-MONOMER,1.677672525316936e-05
G7717-MONOMER,3.3788982185821656e-05
G7727-MONOMER,3.749579035810588e-05
G7735-MONOMER,3.6305634850196175e-05
G7739-MONOMER,1.638878281931114e-05
G7740-MONOMER,3.672108394574832e-05
G7744-MONOMER,5.0010619088019134e-05
G7746-MONOMER,4.1053493281209745e-05
G7748-MONOMER,5.662967161437461e-05
G7751-MONOMER,0.00012008786911987964
G7756-MONOMER,3.628282980317972e-05
G7757-MONOMER,3.4474643417882486e-05
G7767-MONOMER,1.702144247728366e-05
G7790-MONOMER,3.4754672109904996e-05
G7800-MONOMER,1.6762119862641354e-05
G7804-MONOMER,4.258183932669525e-05
G7808-MONOMER,4.367657092375207e-05
G7832-MONOMER,1.6477610910472713e-05
G7834-MONOMER,3.2332642063622784e-05
G7836-MONOMER,0.00013687740532384386
G7837-MONOMER,3.556789719622051e-05
G7840-MONOMER,1.6045073624072808e-05
G7841-MONOMER,3.3927908984823564e-05
G7842-MONOMER,1.6045073624072808e-05
G7845-MONOMER,3.300700859809263e-05
G7852-MONOMER,1.6648584823940655e-05
G7853-MONOMER,3.367080445739557e-05
G7854-MONOMER,1.810161862947731e-05
G7858-MONOMER,3.771613780389299e-05
G7864-MONOMER,3.849534491613603e-05
G7865-MONOMER,3.393787605561816e-05
G7868-MONOMER,3.295992299381575e-05
G7871-MONOMER,3.8884055904855e-05
G7874-MONOMER,1.6045073624072808e-05
G7875-MONOMER,3.226942181377771e-05
G7876-MONOMER,3.621458623615179e-05
G7877-MONOMER,3.460890655881492e-05
G7883-MONOMER,2.3716799444328517e-05
G7886-MONOMER,3.764240146410043e-05
G7889-MONOMER,1.6045073624072808e-05
G7890-MONOMER,3.573291991751445e-05
G7909-MONOMER,1.6730561925173673e-05
G7910-MONOMER,3.8265826463505875e-05
G7911-MONOMER,4.0449765438839006e-05
G7915-MONOMER,3.4057939296380967e-05
G7916-MONOMER,3.9041747243435024e-05
G7920-MONOMER,1.6045073624072808e-05
G7921-MONOMER,1.6045073624072808e-05
G7925-MONOMER,1.6045073624072808e-05
G7931-MONOMER,5.255893088868253e-05
G7933-MONOMER,1.6045073624072808e-05
G7936-MONOMER,4.2008920033936075e-05
G7950-MONOMER,1.6641390102754857e-05
G7951-MONOMER,4.949637107683128e-05
GABATRANSAM-MONOMER,3.9658266424072845e-05
GALACTARDEHYDRA-MONOMER,5.9702599531433706e-05
GALACTOKIN-MONOMER,1.6045073624072808e-05
GALACTONATE-DEHYDRATASE-MONOMER,5.554063946794433e-05
GALACTURIDYLYLTRANS-MONOMER,1.6045073624072808e-05
GAPDH-A-MONOMER,1.6045073624072808e-05
GART-MONOMER,1.6045073624072808e-05
GARTRANSFORMYL2-MONOMER,3.232359543741584e-05
GCVP-MONOMER,3.891024927360196e-05
GCVT-MONOMER,3.370027132243997e-05
GDHA-MONOMER,4.133256890637718e-05
GKI-MONOMER,3.8380242555921666e-05
GLND-MONOMER,4.109730704138179e-05
GLNE-MONOMER,1.6045073624072808e-05
GLNH-MONOMER,1.6353982176291653e-05
GLNP-MONOMER,1.6045073624072808e-05
GLNQ-MONOMER,3.948206770106774e-05
GLNS-MONOMER,1.6779161959814703e-05
GLPT-MONOMER,1.6271060576524537e-05
GLTL-MONOMER,1.699389969010359e-05
GLU6PDEHYDROG-MONOMER,1.6569783432777426e-05
GLUC1PADENYLTRANS-MONOMER,1.6045073624072808e-05
GLUC1PURIDYLTRANS-MONOMER,3.371010507537911e-05
GLUCARDEHYDRA-MONOMER,3.66163328346511e-05
GLUCDEHYDROG-MONOMER,1.6045073624072808e-05
GLUCOKIN-MONOMER,1.6045073624072808e-05
GLUCONREDUCT-MONOMER,4.023842915127977e-05
GLUCOSAMINE-6-P-DEAMIN-MONOMER,3.3016441867197546e-05
GLUCOSE-1-PHOSPHAT-MONOMER,1.6083047486192985e-05
GLURS-MONOMER,1.6045073624072808e-05
GLUSYNLARGE-MONOMER,3.9387838422544906e-05
GLUSYNSMALL-MONOMER,4.184155381866143e-05
GLUTAMIDOTRANS-MONOMER,3.622594233092638e-05
GLUTAMINESYN-MONOMER,1.674753988015718e-05
GLUTATHIONE-REDUCT-NADPH-MONOMER,1.670878364092048e-05
GLUTATHIONE-SYN-MONOMER,1.89012647403999e-05
GLUTKIN-MONOMER,3.601138718619832e-05
GLUTRACE-MONOMER,1.6045073624072808e-05
GLUTSEMIALDEHYDROG-MONOMER,3.389804286775945e-05
GLY3KIN-MONOMER,3.991863513936566e-05
GLYC3PDEHYDROGBIOSYN-MONOMER,3.3206246074539875e-05
GLYCDEH-MONOMER,3.349507976031436e-05
GLYCEROL-3-P-ACYLTRANSFER-MONOMER,1.6045073624072808e-05
GLYCEROL-KIN-MONOMER,3.5666727413808035e-05
GLYCOGEN-BRANCH-MONOMER,1.6045073624072808e-05
GLYCOGENSYN-MONOMER,1.6847678298574334e-05
GLYCOPHOSPHORYL-MONOMER,3.651217765275734e-05
GLYCPDIESTER-CYTO-MONOMER,3.50605554152729e-05
GLYCPDIESTER-PERI-MONOMER,1.683049680846798e-05
GLYCRIBONUCSYN-MONOMER,1.8372221706953597e-05
GLYOHMETRANS-MONOMER,3.496505148103034e-05
GLYOXI-MONOMER,3.53718708185316e-05
GLYOXII-MONOMER,4.046393348277556e-05
GLYQ-MONOMER,1.6045073624072808e-05
GLYS-MONOMER,3.269870650815857e-05
GMP-REDUCT-MONOMER,1.9380058730636505e-05
GMP-SYN-MONOMER,3.245071070037197e-05
GNTT-MONOMER,1.918374793977486e-05
GPH-MONOMER,3.465042894220882e-05
GPMA-MONOMER,1.8629983888618643e-05
GPT-MONOMER,3.4702472241911755e-05
GRXB-MONOMER,3.455714331239133e-05
GRXC-MONOMER,3.682643611518145e-05
GSAAMINOTRANS-MONOMER,1.6983906217777742e-05
GSP-MONOMER,3.725396004299394e-05
GST-MONOMER,3.38384680999778e-05
GTP-CYCLOHYDRO-I-MONOMER,5.5594095328837445e-05
GTP-CYCLOHYDRO-II-MONOMER,3.7765456061890884e-05
GUANYL-KIN-MONOMER,2.1706976718024088e-05
H2NEOPTERINALDOL-MONOMER,1.6335482196454215e-05
H2NTPEPIM-MONOMER,4.0336777267222144e-05
H2PTEROATESYNTH-MONOMER,1.6045073624072808e-05
HEMN-MONOMER,4.550001185243175e-05
HEMX-MONOMER,3.217953484493711e-05
HISJ-MONOMER,1.6045073624072808e-05
HISM-MONOMER,3.371994456897963e-05
HISP-MONOMER,1.7114745199010994e-05
HISQ-MONOMER,3.423963547519983e-05
HISS-MONOMER,1.838976919664505e-05
HISTCYCLOPRATPPHOS,1.6045073624072808e-05
HISTDEHYD-MONOMER,3.225140426949308e-05
HISTPHOSTRANS-MONOMER,3.57882683064821e-05
HMP-KIN-MONOMER,3.7374484015957364e-05
HMP-P-KIN-MONOMER,3.232359543741584e-05
HOLO-ACP-SYNTH-MONOMER,1.6045073624072808e-05
HOMOCYSMET-MONOMER,4.5625801774614614e-05
HOMOCYSMETB12-MONOMER,3.811432863521089e-05
HOMOSERKIN-MONOMER,3.422949039802199e-05
HYBC-MONOMER,4.40596987388727e-05
HYDG-MONOMER,4.8806307601742383e-05
HYDROPEROXIDI-MONOMER,3.29129715365596e-05
HYDROPEROXIDII-MONOMER,3.341756728184096e-05
HYPOXANPRIBOSYLTRAN-MONOMER,4.0252449509869065e-05
ICITDEHASE-KIN-PHOSPHA,1.8022547596462435e-05
ILES-MONOMER,1.7054108369253647e-05
IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER,1.843378491994961e-05
IMP-DEHYDROG-MONOMER,3.3446592383707074e-05
INORGPYROPHOSPHAT-MONOMER,3.362180736127014e-05
IPPISOM-MONOMER,2.148494143450329e-05
ISOCIT-LYASE-MONOMER,4.0252449509869065e-05
ISOCITDEH-SUBUNIT,3.448493435621618e-05
KDGALDOL-MONOMER,3.758117439600658e-05
KDO-8PSYNTH-MONOMER,1.873877211570547e-05
KDOTRANS-MONOMER,1.8247438018215797e-05
KDPD-MONOMER,1.6045073624072808e-05
KDPE-MONOMER,3.597774216547001e-05
KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER,2.097014523385809e-05
KDUD-MONOMER,4.641403378598803e-05
KEFB-MONOMER,1.6045073624072808e-05
KEFC-MONOMER,1.6045073624072808e-05
KETOBUTFORMLY-INACT-MONOMER,9.074982725320048e-05
KETOLREDUCTOISOM-MONOMER,3.437207084002506e-05
KUP-MONOMER,1.6045073624072808e-05
L-ASPARTATE-OXID-MONOMER,4.366006428319131e-05
L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER,3.5821559718860224e-05
L-LACTDEHYDROGFMN-MONOMER,5.113967688947508e-05
LACTALDDEHYDROG-MONOMER,3.284746377404726e-05
LACTALDREDUCT-MONOMER,3.413845451930385e-05
LARGEILVB-MONOMER,8.005857941325309e-05
LDC2-MONOMER,1.8078956196138374e-05
LEUC-MONOMER,6.080238425964432e-05
LEUD-MONOMER,6.368496697537166e-05
LEUS-MONOMER,3.4588182662671916e-05
LIPIDADISACCHARIDESYNTH-MONOMER,1.8030986435667895e-05
LIVF-MONOMER,1.6045073624072808e-05
LIVG-MONOMER,1.6058455670464863e-05
LIVH-MONOMER,1.6045073624072808e-05
LIVJ-MONOMER,1.67962387457581e-05
LIVK-MONOMER,1.61867073130621e-05
LIVM-MONOMER,3.3254038599114624e-05
LSERINEDEAM1-MONOMER,0.0001263944530561534
LTAA-MONOMER,3.274504821239349e-05
LUMAZINESYN-MONOMER,1.6045073624072808e-05
LYSS-MONOMER,3.266172747902862e-05
LYSU-MONOMER,3.3739640798283945e-05
MACA,1.6045073624072808e-05
MACB,1.6045073624072808e-05
MALATE-DEHASE-MONOMER,3.4057939296380967e-05
MALATE-SYNTHASE,6.073844905011789e-05
MALDEXPHOSPHORYL-MONOMER,1.6045073624072808e-05
MALE-MONOMER,1.6045073624072808e-05
MALF-MONOMER,1.6045073624072808e-05
MALIC-NAD-MONOMER,3.2432490200259464e-05
MALIC-NADP-MONOMER,3.2368879264030324e-05
MALK-MONOMER,1.6045073624072808e-05
MALONYL-COA-ACP-TRANSACYL-MONOMER,1.743503321662001e-05
MALSYNG-MONOMER,3.488059483494089e-05
MALTACETYLTRAN-MONOMER,5.046943210717528e-05
MALTODEXGLUCOSID-MONOMER,4.9902604791932705e-05
MALX-MONOMER,4.69994019907747e-05
MANNONDEHYDRAT-MONOMER,3.75323359627434e-05
MANNONOXIDOREDUCT-MONOMER,4.45696489557578e-05
MANNPDEHYDROG-MONOMER,1.7773004629742188e-05
MANNPISOM-MONOMER,3.516728465550205e-05
MANX-MONOMER,1.6045073624072808e-05
MANZ-MONOMER,1.6045073624072808e-05
MDLA-MONOMER,3.855958948375308e-05
MDTA,1.6045073624072808e-05
MEND-MONOMER,1.6045073624072808e-05
MENF-MONOMER,3.9932433492334676e-05
METG-MONOMER,3.477559605458285e-05
METHGLYSYN-MONOMER,3.491221822101064e-05
METHYLENETHFREDUCT-MONOMER,3.87536162674687e-05
METQ-MONOMER,1.660550957213227e-05
MGLA-MONOMER,3.51887085267512e-05
MGLB-MONOMER,1.772664264129572e-05
MGLC-MONOMER,1.6065155067907692e-05
MGTA-MONOMER,1.6045073624072808e-05
MMUM-MONOMER,3.844410319245398e-05
MODA-MONOMER,1.6045073624072808e-05
MODC-MONOMER,3.336930389755177e-05
MODF-MONOMER,3.6791251622077775e-05
MONOMER-43,3.501804489036806e-05
MONOMER0-1261,3.545872624104488e-05
MONOMER0-148,1.633086373951431e-05
MONOMER0-149,3.57439758952117e-05
MONOMER0-1501,3.2125842628844326e-05
MONOMER0-1701,4.2363230690621276e-05
MONOMER0-185,1.6045073624072808e-05
MONOMER0-1981,3.3769228323099734e-05
MONOMER0-2001,3.6067602277029104e-05
MONOMER0-2383,4.343027447117452e-05
MONOMER0-282,1.6045073624072808e-05
MONOMER0-341,1.6045073624072808e-05
MONOMER0-4382,3.80014901622777e-05
MONOMER0-4519,3.247807986880074e-05
MONOMER0-4521,1.6045073624072808e-05
MONOMER0-4524,2.3639150827363252e-05
MONOMER0-4534,4.023842915127977e-05
MONOMER0-4539,3.362180736127014e-05
MONOMER0-561,0.00014494922219990492
MONOMER0-82,1.623903993440037e-05
MTLA-MONOMER,1.6045073624072808e-05
MYRISTOYLACYLTRAN-MONOMER,1.763464052714459e-05
N-ACETYLGLUTPREDUCT-MONOMER,3.37988677862271e-05
N-ACETYLTRANSFER-MONOMER,5.855272685926214e-05
NACGLCTRANS-MONOMER,1.771033728243511e-05
NACMURLALAAMI1-MONOMER,5.421141721882882e-05
NACMURLALAAMI2-MONOMER,0.00011752241108171334
NAD-SYNTH-MONOMER,1.7408759809120586e-05
NADH-DHII-MONOMER,1.6342414781910343e-05
NAG1P-URIDYLTRANS-MONOMER,3.264326931147901e-05
NAG6PDEACET-MONOMER,1.6842765722893166e-05
NAGE-MONOMER,3.272649577714567e-05
NANE-MONOMER,3.8051558001753695e-05
NANK-MONOMER,3.846970699078395e-05
NANT-MONOMER,5.040337264106641e-05
NAPA-MONOMER,4.259754059488356e-05
NAPHTHOATE-SYN-MONOMER,3.471289966746521e-05
NARL-MONOMER,3.8265826463505875e-05
NARP-MONOMER,5.6380932207576484e-05
NARQ-MONOMER,1.6045073624072808e-05
NARX-MONOMER,3.538270446962457e-05
NARY-MONOMER,3.477559605458285e-05
NARZ-MONOMER,1.6740259396221448e-05
NHAB-MONOMER,1.6045073624072808e-05
NICONUCADENYLYLTRAN-MONOMER,3.8897148179570445e-05
NICOTINAMID-MONOMER,1.902264615401354e-05
NICOTINATEPRIBOSYLTRANS-MONOMER,4.767830379419076e-05
NRDA-MONOMER,3.9187425404791115e-05
NRDB-MONOMER,3.3788982185821656e-05
NRDE-MONOMER,6.33358169371295e-05
NUCLEOSIDE-DIP-KIN-MONOMER,3.4108216738507295e-05
NUOA-MONOMER,1.6045073624072808e-05
NUOB-MONOMER,3.222441564667342e-05
NUOC-MONOMER,1.6850135661219986e-05
NUOE-MONOMER,4.019642661563125e-05
NUOF-MONOMER,3.4219351330960966e-05
NUOG-MONOMER,3.364138907784631e-05
NUOH-MONOMER,1.6045073624072808e-05
NUOI-MONOMER,1.6045073624072808e-05
NUOM-MONOMER,1.6045073624072808e-05
NUPC-MONOMER,1.6045073624072808e-05
O-SUCCHOMOSERLYASE-MONOMER,3.864989297200543e-05
OCTAPRENYL-METHOXYPHENOL-OH-MONOMER,4.3544866224396616e-05
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON,4.42453198365853e-05
OHMETHYLBILANESYN-MONOMER,3.5124515078541875e-05
OMPR-MONOMER,3.292235112377436e-05
OPPA-MONOMER,1.6045073624072808e-05
OPPB-MONOMER,1.6045073624072808e-05
OPPC-MONOMER,3.5113838934141104e-05
OPPD-MONOMER,3.509250610368294e-05
OPPF-MONOMER,1.8757027129943857e-05
OPPSYN-MONOMER,3.553507539013356e-05
ORNDECARBOX-BIO-MONOMER,3.7146151155409715e-05
OROPRIBTRANS-MONOMER,3.626005338773516e-05
OROTPDECARB-MONOMER,2.0052860630675958e-05
PABASYN-COMPI-MONOMER,3.575503871659679e-05
PANTOATE-BETA-ALANINE-LIG-MONOMER,3.4986229586106664e-05
PANTOTHENATE-KIN-MONOMER,3.371994456897963e-05
PAPSSULFOTRANS-MONOMER,9.103587871814358e-05
PD00194,3.706273021922496e-05
PD00197,0.00015611422985584354
PD00200,3.52101585167096e-05
PD00205,5.998158364139367e-05
PD00208,5.610710543629151e-05
PD00214,3.7765456061890884e-05
PD00219,3.280083194018291e-05
PD00232,3.4219351330960966e-05
PD00237,0.00031564079260471093
PD00242,0.0002578672546725987
PD00257,3.297874110571631e-05
PD00260,4.467305881412382e-05
PD00261,4.0620439554614705e-05
PD00266,1.697143089368653e-05
PD00283,1.6045073624072808e-05
PD00288,2.0544999127391822e-05
PD00339,1.7485171801623156e-05
PD00347,1.6045073624072808e-05
PD00348,4.474226572165926e-05
PD00353,1.7905227850794204e-05
PD00361,3.667445399788071e-05
PD00369,1.6045073624072808e-05
PD00413,3.294112634540183e-05
PD00423,3.8805686964502595e-05
PD00521,3.4168745960758417e-05
PD00763,3.3149076066950994e-05
PD01103,1.6296308378237298e-05
PD01343,3.219747215533005e-05
PD01520,1.94126247846285e-05
PD01896,3.253295693982659e-05
PD02936,3.609013748619938e-05
PD03028,4.421145430284126e-05
PD03254,3.239611051411223e-05
PD03270,5.2108493501724955e-05
PD03585,1.6045073624072808e-05
PD03695,0.00011622186126088955
PD03831,4.941168951810274e-05
PD03938,0.00023721669423680536
PD04028,1.8519482220795802e-05
PD04099,3.5447845993655786e-05
PD04413,3.3456278625347295e-05
PD04418,1.699639989603122e-05
PDXA-MONOMER,3.4754672109904996e-05
PDXH-MONOMER,3.4671227519004864e-05
PDXJ-MONOMER,3.502866285425234e-05
PDXK-MONOMER,3.80014901622777e-05
PDXY-MONOMER,3.8521017036787006e-05
PEPCARBOX-MONOMER,3.330196889401102e-05
PEPSYNTH-MONOMER,3.334041272534609e-05
PFLACTENZ-MONOMER,3.5113838934141104e-05
PGK,1.6045073624072808e-05
PGLUCISOM,3.2116911340929725e-05
PGLYCDEHYDROG-MONOMER,3.4078032475906846e-05
PGPPHOSPHAB-MONOMER,1.6045073624072808e-05
PHENDEHYD-MONOMER,3.682643611518145e-05
PHES-MONOMER,1.6045073624072808e-05
PHET-MONOMER,1.6045073624072808e-05
PHOB-MONOMER,3.6123993149882496e-05
PHOP-MONOMER,3.822783921023303e-05
PHOQ-MONOMER,3.2441597891975346e-05
PHOR-MONOMER,1.6045073624072808e-05
PHOSACETYLTRANS-MONOMER,3.430063245051194e-05
PHOSGLUCOSAMINEMUT-MONOMER,1.6045073624072808e-05
PHOSPHASERSYN-MONOMER,3.415864284249681e-05
PHOSPHOGLUCMUT-MONOMER,1.9808732869225688e-05
PITA-MONOMER,1.6045073624072808e-05
PKI-MONOMER,1.6691884134276e-05
PKII-MONOMER,3.214372011500396e-05
PNTA-MONOMER,1.6045073624072808e-05
PNTB-MONOMER,1.6045073624072808e-05
PNUC-MONOMER,1.6252747621458105e-05
PORPHOBILSYNTH-MONOMER,3.5447845993655786e-05
POTA-MONOMER,1.617084687756498e-05
POTD-MONOMER,1.6045073624072808e-05
POTF-MONOMER,1.6045073624072808e-05
POTG-MONOMER,3.253295693982659e-05
PPENTOMUT-MONOMER,4.1155871069940944e-05
PPK-MONOMER,1.6045073624072808e-05
PPX-MONOMER,4.1053493281209745e-05
PRAI-IGPS,3.87536162674687e-05
PRIBFAICARPISOM-MONOMER,3.3680621018461864e-05
PROP-MONOMER,4.172066814493472e-05
PROS-MONOMER,1.764811031062087e-05
PROTEIN-CHEA,0.00014754090688802582
PROTEIN-NRI,3.972645464007022e-05
PROTEIN-NRII,3.6535272009273946e-05
PROTEIN-PII,3.457783001895367e-05
PROTOHEME-FERROCHELAT-MONOMER,1.826186059015558e-05
PROTOPORGENOXI-MONOMER,3.358271223643146e-05
PRPPAMIDOTRANS-MONOMER,4.80151829149311e-05
PRPPSYN-MONOMER,1.6045073624072808e-05
PSD-MONOMER,1.6045073624072808e-05
PSERPHOSPHA-MONOMER,3.80014901622777e-05
PSERTRANSAM-MONOMER,3.370027132243997e-05
PSTB-MONOMER,2.1027398997692796e-05
PSTS-MONOMER,1.6421397312483895e-05
PTSG-MONOMER,1.6045073624072808e-05
PTSH-MONOMER,1.6045073624072808e-05
PTSI-MONOMER,3.313006311824612e-05
PURE-MONOMER,3.519943025390744e-05
PURK-MONOMER,2.0501247576455053e-05
PUTA-MONOMER,5.4985497426617904e-05
PUTP-MONOMER,3.4891129596292426e-05
PYRROLINECARBREDUCT-MONOMER,1.8110131696711744e-05
PYRUVFORMLY-MONOMER,6.326644583424108e-05
PYRUVOXID-MONOMER,3.444380742198098e-05
QOR-MONOMER,3.221542947387736e-05
QUINOLINATE-SYNTHA-MONOMER,0.00016914279662272945
QUINOPRIBOTRANS-MONOMER,3.3044774054154524e-05
RBSA-MONOMER,1.7066705583295054e-05
RBSB-MONOMER,2.083024343550743e-05
RBSC-MONOMER,1.6045073624072808e-05
RCSB-MONOMER,4.42453198365853e-05
RCSC-MONOMER,1.6045073624072808e-05
RCSF-MONOMER,1.6045073624072808e-05
RED-THIOREDOXIN-MONOMER,3.6885226722006454e-05
RED-THIOREDOXIN2-MONOMER,6.237825598991589e-05
RELA-MONOMER,3.9536115706134224e-05
RFFTRANS-MONOMER,1.6045073624072808e-05
RIB5PISOMA-MONOMER,3.5944159954363475e-05
RIB5PISOMB-MONOMER,3.441302653956634e-05
RIBF-MONOMER,3.415864284249681e-05
RIBOFLAVIN-SYN-MONOMER,1.6045073624072808e-05
RIBOFLAVINSYNDEAM-MONOMER,1.897266055071838e-05
RIBOKIN-MONOMER,3.40378697976795e-05
RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER,7.325588465017388e-05
RIBULOKIN-MONOMER,4.783624434506178e-05
RIBULP3EPIM-MONOMER,3.548050678541899e-05
RPOB-MONOMER,3.5866044735586524e-05
RPOC-MONOMER,3.92406691893085e-05
RPOD-MONOMER,3.9267345375025226e-05
RPOE-MONOMER,3.2903597292316775e-05
RPON-MONOMER,4.053492283976288e-05
RPOS-MONOMER,0.0006526809609792329
RSTA-MONOMER,3.8253155660041126e-05
S-ADENMETSYN-MONOMER,4.161546473102457e-05
SAICARSYN-MONOMER,3.222441564667342e-05
SAPA-MONOMER,3.271722744076018e-05
SAPD-MONOMER,3.4901670723058674e-05
SAPF-MONOMER,3.3321179721178025e-05
SARCOX-MONOMER,3.510316927782565e-05
SBMA-MONOMER,3.871465485701214e-05
SBP-MONOMER,1.6045073624072808e-05
SDH-FE-S,1.6202598891069314e-05
SDH-FLAVO,1.6665396724368753e-05
SDH-MEMB2,1.6080808754638673e-05
SECA,3.238702834127396e-05
SECB,1.722190371099049e-05
SECD,1.6045073624072808e-05
SECF,3.393787605561816e-05
SECG,3.9174137027237784e-05
SECY,3.822783921023303e-05
SERINE-O-ACETTRAN-MONOMER,3.504991811083865e-05
SERS-MONOMER,1.6703951719682506e-05
SFUA-MONOMER,1.7519643629560848e-05
SFUC-MONOMER,3.2441597891975346e-05
SGCA-MONOMER,4.137698069245137e-05
SGCB-MONOMER,1.759167505608713e-05
SGCC-MONOMER,1.6045073624072808e-05
SIROHEMESYN-MONOMER,3.522089332113543e-05
SMALLILVN-MONOMER,5.299290371253404e-05
SPERMACTRAN-MONOMER,3.721795428264311e-05
SPERMIDINESYN-MONOMER,2.009471735837958e-05
SPOT-MONOMER,1.6045073624072808e-05
SUCCARGDIHYDRO-MONOMER,3.724195038469511e-05
SUCCCOASYN-ALPHA,3.5469613169580664e-05
SUCCCOASYN-BETA,3.328278020550971e-05
SUCCGLUALDDEHYD-MONOMER,3.50074333616134e-05
SUCCGLUDESUCC-MONOMER,9.74068550533931e-05
SUCCORNTRANSAM-MONOMER,4.3348791779858995e-05
SUCCSEMIALDDEHYDROG-MONOMER,3.536104379960949e-05
SUPEROX-DISMUTFE-MONOMER,3.231455387225852e-05
SUPEROX-DISMUTMN-MONOMER,3.764240146410043e-05
TAP-MONOMER,6.389631089232534e-05
TAR-MONOMER,4.7737409129472814e-05
