,gene_name,cistron_name,monomer_name,max_mRNA_count_basal,max_protein_count_basal,prob_monomer_expressed_basal,expression_status_basal,log2_max_mRNA_basal,log2_max_Protein_basal,log2_max_mRNA_1_basal,log2_max_Protein_1_basal,mean_mRNA_count_basal,mean_protein_count_basal,log2_mean_mRNA_1_basal,log2_mean_Protein_1_basal,mean_mRNA_count_min_aa,mean_protein_count_min_aa,prob_monomer_expressed_min_aa,expression_status_min_aa,mean_mRNA_count_acetate,mean_protein_count_acetate,prob_monomer_expressed_acetate,expression_status_acetate
1905,G6310,G6310_RNA,G6310-MONOMER[c],3,433,0.973483592973152,subgen,1.584962500721156,8.758223214726724,2.0,8.761551232444479,0.0803439675190379,44.597547281073744,0.11149072093256568,5.510884317948441,0.1392442987307478,75.16066070969639,0.958974358974359,subgen,0.0131438984007177,4.932227062926067,0.5714285714285714,subgen
1906,G6311,G6311_RNA,G6311-MONOMER[c],3,426,0.967848856479947,subgen,1.584962500721156,8.734709620225837,2.0,8.73809225962049,0.0803439675190379,44.22175761731039,0.11149072093256568,5.498945160760521,0.1392442987307478,73.90568430140017,0.953846153846154,subgen,0.0131438984007177,2.8976792370804083,0.4285714285714285,subgen
1907,G6312,G6312_RNA,G6312-MONOMER[i],10,5821,1.0,always_expressed,3.321928094887362,12.507051302247916,3.4594316186372973,12.507299124122765,1.798784221114318,1952.05517418452,1.4848002632136792,10.93151699087503,2.9329521364584474,2685.9611272901275,1.0,always_expressed,0.1892591873167392,239.6390191562376,1.0,always_expressed
1908,G6313,G6313_RNA,G6313-MONOMER[c],1,277,0.0467351673848193,subgen,0.0,8.113742166049189,1.0,8.118941072723507,0.0012019535978195,1.198936017132071,0.0017330112039408976,1.1368056264260786,0.0036988497358268,0.730351724402327,0.0333333333333333,subgen,0.0,0.0,0.0,never_expressed
1909,G6314,G6314_RNA,G6314-MONOMER[c],2,282,0.7527345044746437,subgen,1.0,8.139551352398794,1.584962500721156,8.144658242831882,0.0268464518386222,16.135034972335315,0.0382204662396301,4.09887723126521,0.0449768768645113,20.371042195285067,0.6871794871794872,subgen,0.0,0.6824837435598597,0.2857142857142857,subgen
1910,G6315,G6315_RNA,G6315-MONOMER[c],1,298,0.4385150812064965,subgen,0.0,8.219168520462162,1.0,8.224001674198105,0.0159442248386814,9.09508694413173,0.02282120057720631,3.335581430849223,0.0256477246749484,12.66558848628302,0.4205128205128205,subgen,0.0,0.0515488710676989,0.0714285714285714,subgen
1911,G6317,G6317_RNA,G6317-MONOMER[c],3,370,0.9008949287371562,subgen,1.584962500721156,8.531381460516313,2.0,8.535275376620802,0.0469770584866106,26.941364555912003,0.066229830071764,4.8043305734005175,0.0887013984633799,43.22991936365585,0.9025641025641026,subgen,0.0004809871335941,0.0005272358964397,0.0714285714285714,subgen
1912,G6318,G6318_RNA,G6318-MONOMER[i],4,398,1.0,always_expressed,2.0,8.63662462054365,2.321928094887362,8.640244936222345,0.2670262652254509,68.01206326903164,0.34144643159612464,6.108776661086125,0.4099702814107597,90.08712814490973,1.0,always_expressed,0.0088890122189231,7.319125713387167,0.4285714285714285,subgen
1913,G6319,G6319_RNA,G6319-MONOMER[c],4,410,1.0,always_expressed,2.0,8.679480099505446,2.321928094887362,8.682994583681683,0.2670262652254509,80.53026397835355,0.34144643159612464,6.349263781064088,0.4099702814107597,110.66909990870018,1.0,always_expressed,0.0088890122189231,8.30460360185365,0.7857142857142857,subgen
1914,G6320,G6320_RNA,G6320-MONOMER[m],8,1542,1.0,always_expressed,3.0,10.590587049915035,3.169925001442312,10.591522346570734,0.929354189767594,558.6135239530166,0.9481180168525123,9.128287017724482,1.3849203362900466,703.6563576908386,1.0,always_expressed,0.0541665510447595,121.91632673825976,1.0,always_expressed
1915,G6321,G6321_RNA,G6321-MONOMER[p],8,1538,1.0,always_expressed,3.0,10.586839787961827,3.169925001442312,10.58777751632821,0.929354189767594,529.9089696492609,0.9481180168525123,9.052320705617971,1.3849203362900466,676.2797153944564,1.0,always_expressed,0.0541665510447595,111.75949718345036,1.0,always_expressed
1916,G6322,G6322_RNA,G6322-MONOMER[p],8,1568,1.0,always_expressed,3.0,10.614709844115207,3.169925001442312,10.615629636968098,0.929354189767594,540.031144282397,0.9481180168525123,9.079567834489481,1.3849203362900466,682.7433878623772,1.0,always_expressed,0.0541665510447595,127.08592095161454,1.0,always_expressed
1917,G6323,G6323_RNA,G6323-MONOMER[i],4,704,0.9860788863109048,subgen,2.0,9.459431618637296,2.321928094887362,9.461479447286155,0.1879089393182722,118.117950161248,0.24842424874045074,6.896247022433574,0.2655688916087937,141.05671096293625,0.9769230769230768,subgen,0.0109979558046822,28.171582910157152,0.7857142857142857,subgen
1918,G6324,G6324_RNA,G6324-MONOMER[c],3,545,0.9797812396420283,subgen,1.584962500721156,9.090112419664289,2.0,9.092757140919852,0.1247040965174382,68.34358026990348,0.16954548620740095,6.115690420962139,0.0782125681376398,35.84401929365459,0.7589743589743589,subgen,0.0084727733533127,21.37565095133705,0.6428571428571429,subgen
1919,G6325,G6325_RNA,G6325-MONOMER[i],5,807,1.0,always_expressed,2.321928094887362,9.656424863277781,2.584962500721156,9.658211482751796,0.2445644046802831,144.5795144502473,0.31564088994824596,7.185663547506748,0.4058426206882842,205.3038906787567,1.0,always_expressed,0.0111829508560646,6.363977763594824,1.0,always_expressed
1920,G6326,G6326_RNA,G6326-MONOMER[c],3,624,0.9980112694729864,subgen,1.584962500721156,9.285402218862249,2.0,9.287712379549449,0.111552438752564,69.46344974790011,0.1525760107524289,6.138803202878847,0.0906182687679351,50.634325041567685,0.882051282051282,subgen,0.0323741339919157,53.35401578007788,0.7857142857142857,subgen
1921,G6329,G6329_RNA,G6329-MONOMER[c],4,582,0.9996685449121644,subgen,2.0,9.184875342908283,2.321928094887362,9.187352073200497,0.1580272724964237,97.04681200147846,0.2116692303841664,6.615398816743542,0.2380568330746741,121.18756930906056,1.0,always_expressed,0.0114696931857072,20.88654253498719,0.7857142857142857,subgen
1922,G6330,G6330_RNA,G6330-MONOMER[c],2,419,0.9386808087504144,subgen,1.0,8.710806433699352,1.584962500721156,8.714245517666123,0.0763988228754905,45.05849013749108,0.1062127183943675,5.525395213207503,0.1336072801314263,65.31630915852233,0.982051282051282,subgen,0.0270740257698106,55.451073433785645,0.5,subgen
1923,G6331,G6331_RNA,G6331-MONOMER[c],2,515,0.4753065959562479,subgen,1.0,9.00842862207058,1.584962500721156,9.011227255423254,0.0182049415528901,9.791389102851678,0.02602797241987925,3.4318086800845453,0.0287999113979948,12.003839420224828,0.5153846153846153,subgen,0.0,0.0,0.0,never_expressed
1924,G6332,G6332_RNA,G6332-MONOMER[c],2,229,0.4514418296320848,subgen,1.0,7.839203788096944,1.584962500721156,7.845490050944375,0.0137138391131501,7.930889784240865,0.019650451988686972,3.1588039181642777,0.0246779302912364,9.97245102396372,0.5025641025641026,subgen,0.0,0.0,0.0,never_expressed
1925,G6334,G6334_RNA,G6334-MONOMER[c],5,1223,1.0,always_expressed,2.321928094887362,10.256208688527387,2.584962500721156,10.257387842692651,0.4212367707513338,351.0538791218403,0.5071469201920894,8.459652428846127,0.6313475030279452,426.6125692735629,1.0,always_expressed,0.0157708281303475,31.43529335590273,1.0,always_expressed
1926,G6335,G6335_RNA,G6335-MONOMER[c],2,368,0.8332780908186941,subgen,1.0,8.523561956057012,1.584962500721156,8.527477006060396,0.0491383177728307,26.10992373519777,0.06920489451198761,4.760749149523455,0.0871068463507759,44.410809444632974,0.8435897435897436,subgen,0.0,0.2256939626864981,0.2142857142857142,subgen
1927,G6337,G6337_RNA,G6337-MONOMER[c],5,3557,1.0,always_expressed,2.321928094887362,11.79644525906185,2.584962500721156,11.79685079526716,0.4857712394511643,794.9532930989242,0.5712120047626881,9.636539965026595,0.6715705415371596,941.615277030356,1.0,always_expressed,0.0319948941365818,97.44419161787422,1.0,always_expressed
1928,G6339,G6339_RNA,G6339-MONOMER[c],2,259,0.219423268147166,subgen,1.0,8.016808287686555,1.584962500721156,8.022367813028454,0.0050300065176357,2.910688640409905,0.007238575640956722,1.9674226767463692,0.0108849835220149,4.133857183222983,0.1589743589743589,subgen,0.0,0.0100359815374938,0.0714285714285714,subgen
1929,G6340,G6340_RNA,G6340-MONOMER[c],2,270,0.2257209148160424,subgen,1.0,8.076815597050832,1.584962500721156,8.08214904135387,0.0050300065176357,2.9362696551860346,0.007238575640956722,1.976829056265067,0.0108849835220149,4.421400508041626,0.141025641025641,subgen,0.0,0.42153897383245,0.2857142857142857,subgen
1930,G6345,G6345_RNA,G6345-MONOMER[i],3,24,0.7593636062313557,subgen,1.584962500721156,4.584962500721156,2.0,4.643856189774724,0.1026196099011633,2.621406483213561,0.14093516485436192,1.856550120587444,0.1372621128454448,3.0755630274055656,0.7051282051282052,subgen,0.0201367113429715,2.8541129024798586,0.3571428571428571,subgen
1931,G6346,G6346_RNA,G6346-MONOMER[c],3,496,0.9781239642028504,subgen,1.584962500721156,8.954196310386875,2.0,8.957102041562287,0.1026196099011633,52.83574076738813,0.14093516485436192,5.750492370050421,0.1372621128454448,64.11559011917254,0.9564102564102565,subgen,0.0201367113429715,4.120681521769293,0.6428571428571429,subgen
1932,G6351,G6351_RNA,G6351-MONOMER[e],2,492,0.5203844879018893,subgen,1.0,8.94251450533924,1.584962500721156,8.945443836377912,0.0170276759691103,9.612660577897032,0.024358939215187107,3.407714477940878,0.0594485377119384,29.74146389255303,0.7282051282051282,subgen,0.0,5.330613906078012,0.6428571428571429,subgen
1933,G6352,G6352_RNA,G6352-MONOMER[c],1,349,0.2625124295657938,subgen,0.0,8.447083226209653,1.0,8.451211111832329,0.0080715698473293,5.321896434486475,0.01159806919338501,2.6603574011587967,0.0155337489865435,7.243414130599923,0.2717948717948718,subgen,0.0,0.0,0.0,never_expressed
1934,G6353,G6353_RNA,G6353-MONOMER[i],1,318,0.2409678488564799,subgen,0.0,8.312882955284355,1.0,8.31741261376487,0.0080715698473293,4.916531235275363,0.01159806919338501,2.5647515953864284,0.0155337489865435,7.201350896598336,0.2564102564102564,subgen,0.0,0.0,0.0,never_expressed
1935,G6354,G6354_RNA,G6354-MONOMER[c],1,172,0.1027510772290354,subgen,0.0,7.426264754702098,1.0,7.434628227636725,0.0041370057812275,2.596518143574204,0.005956125938293766,1.8466008821747357,0.0063427108521837,3.297224229808611,0.1692307692307692,subgen,0.0,0.0,0.0,never_expressed
1936,G6355,G6355_RNA,G6355-MONOMER[i],2,343,0.4839244282399735,subgen,1.0,8.422064766172813,1.584962500721156,8.426264754702098,0.0157474260981934,9.4326334634039,0.022541708787482833,3.38303147182793,0.0256718630417465,15.472918882308424,0.441025641025641,subgen,0.0,0.0,0.0,never_expressed
1937,G6356,G6356_RNA,G6356-MONOMER[i],2,326,0.4593967517401392,subgen,1.0,8.348728154231077,1.584962500721156,8.353146825498083,0.0157474260981934,8.786090349666923,0.022541708787482833,3.290732602453633,0.0256718630417465,14.572201404852947,0.4282051282051282,subgen,0.0,0.0,0.0,never_expressed
1938,G6357,G6357_RNA,G6357-MONOMER[c],1,466,0.4212794166390454,subgen,0.0,8.86418614465428,1.0,8.867278739709661,0.0164154132209252,10.389556405763734,0.02349015811979574,3.509639653727304,0.0368536064849852,17.418597617685187,0.4564102564102564,subgen,0.0,0.0,0.0,never_expressed
1939,G6358,G6358_RNA,G6358-MONOMER[c],4,1763,1.0,always_expressed,2.0,10.783816759320182,2.321928094887362,10.784634845557521,0.2737921918159939,378.9117911365797,0.3491299335672166,8.56952067869339,0.4049466613088958,473.3497904931753,1.0,always_expressed,0.0507348928416164,132.32146590078716,1.0,always_expressed
1940,G6359,G6359_RNA,G6359-MONOMER[p],12,5580,1.0,always_expressed,3.584962500721156,12.44604940671655,3.700439718141092,12.446307931050345,2.2276249001898862,2050.697384199106,1.6904729249354176,11.002602240504428,3.3221605826149805,2753.440611808205,1.0,always_expressed,0.1394492697320346,288.20414203920046,1.0,always_expressed
1941,G6361,G6361_RNA,G6361-MONOMER[i],10,1301,1.0,always_expressed,3.321928094887362,10.345405246717796,3.4594316186372973,10.346513733165635,1.447792609396117,416.89884615276094,1.2914813300606327,8.707009965061063,2.194940030357546,565.8680497477541,1.0,always_expressed,0.0679486823727465,59.01881399672559,1.0,always_expressed
1942,G6362,G6362_RNA,G6362-MONOMER[c],10,1815,1.0,always_expressed,3.321928094887362,10.825753832883112,3.4594316186372973,10.826548487290914,1.4609922324454112,637.8687422938127,1.2992401042689823,9.319375744901171,2.1359969784444384,831.8569560383545,1.0,always_expressed,0.0679486823727465,95.6180407174108,1.0,always_expressed
1943,G6363,G6363_RNA,G6363-MONOMER[c],10,2617,1.0,always_expressed,3.321928094887362,11.353698209048035,3.4594316186372973,11.354249381945241,1.4609922324454112,896.2103672730043,1.2992401042689823,9.809302480648016,2.1359969784444384,1288.7788528028193,1.0,always_expressed,0.0679486823727465,148.76180962159262,1.0,always_expressed
1944,G6364,G6364_RNA,G6364-MONOMER[c],6,886,0.9990056347364932,subgen,2.584962500721156,9.791162888555018,2.807354922057604,9.792790294301064,0.5054962572970716,186.9121656890213,0.5902391214895808,7.553914661594203,0.7960038223813777,596.696295328658,1.0,always_expressed,0.0436588321262406,72.1236414425914,1.0,always_expressed
1945,G6370,G6370_RNA,G6370-MONOMER[m],2,378,0.5727543917799138,subgen,1.0,8.562242424221072,1.584962500721156,8.566054038171092,0.0237999509061206,15.1659147402962,0.033933842260941274,4.014883238846956,0.0314281535711293,15.249105105548558,0.4923076923076923,subgen,0.0018499505138237,4.036296029081222,0.5,subgen
1946,G6371,G6371_RNA,G6371-MONOMER[i],3,390,0.9622141199867418,subgen,1.584962500721156,8.60733031374961,2.0,8.611024797307353,0.0638841158728412,38.63446996949972,0.08934101309415866,5.308683778296438,0.1214202447062431,60.731047477327685,0.9512820512820512,subgen,0.0,0.1998131549981038,0.1428571428571428,subgen
1947,G6374,G6374_RNA,G6374-MONOMER[i],2,348,0.8057673185283394,subgen,1.0,8.442943495848729,1.584962500721156,8.447083226209653,0.0358025579604032,20.485914429932595,0.050749026385252534,4.425319273695998,0.075152675169998,39.52770871522833,0.841025641025641,subgen,0.0,4.874980344275791,0.3571428571428571,subgen
1948,G6379,G6379_RNA,G6379-MONOMER[c],6,2466,1.0,always_expressed,2.584962500721156,11.26795708440284,2.807354922057604,11.268542000300123,0.7001414975890391,733.577345431871,0.7656548224658494,9.520770593417023,1.0729078070577744,948.9646642708154,1.0,always_expressed,0.0446578054037054,76.04318709474522,1.0,always_expressed
1949,G6380,G6380_RNA,G6380-MONOMER[c],6,389,1.0,always_expressed,2.584962500721156,8.603626344986193,2.807354922057604,8.60733031374961,0.7001414975890391,120.66571935229938,0.7656548224658494,6.9267789199690135,1.0729078070577744,158.65221583107686,1.0,always_expressed,0.0446578054037054,29.110386547159862,1.0,always_expressed
1950,G6381,G6381_RNA,G6381-MONOMER[c],6,492,1.0,always_expressed,2.584962500721156,8.94251450533924,2.807354922057604,8.945443836377912,0.7001414975890391,151.53686061570497,0.7656548224658494,7.25301410262495,1.0729078070577744,205.4526568532373,1.0,always_expressed,0.0446578054037054,14.20763844567158,1.0,always_expressed
1951,G6382,G6382_RNA,G6382-MONOMER[c],6,340,1.0,always_expressed,2.584962500721156,8.409390936137703,2.807354922057604,8.413627929024173,0.7001414975890391,95.42873769478842,0.7656548224658494,6.591391257434188,1.0729078070577744,129.88254128725652,1.0,always_expressed,0.0446578054037054,27.83207074210765,1.0,always_expressed
1952,G6383,G6383_RNA,G6383-MONOMER[c],6,876,1.0,always_expressed,2.584962500721156,9.774787059601174,2.807354922057604,9.776433032444734,0.7001414975890391,243.96355484830272,0.7656548224658494,7.93642331389752,1.0729078070577744,347.50582941558173,1.0,always_expressed,0.0446578054037054,16.679209331150393,1.0,always_expressed
1953,G6384,G6384_RNA,G6384-MONOMER[i],2,494,0.9410009943652636,subgen,1.0,8.948367231584678,1.584962500721156,8.951284714966972,0.0629064705168682,37.06940576655578,0.08801465382288699,5.250560145629829,0.1106105160924811,57.88875194704326,0.935897435897436,subgen,0.0165663068512917,8.89935344229542,0.5714285714285714,subgen
1954,G6385,G6385_RNA,G6385-MONOMER[c],1,286,0.4458070931388797,subgen,0.0,8.159871336778389,1.0,8.164906926675688,0.0169747730818823,7.275912539536091,0.02428389237037587,3.048918398769178,0.0397899678107779,15.41124961485106,0.4846153846153846,subgen,0.0,0.7742320392929489,0.2857142857142857,subgen
1955,G6386,G6386_RNA,G6386-MONOMER[p],1,265,0.4789526019224395,subgen,0.0,8.049848549450562,1.0,8.055282435501189,0.0169747730818823,7.886656622171811,0.02428389237037587,3.1516407439309275,0.0397899678107779,15.856238986870148,0.5051282051282051,subgen,0.0,1.0792981287750554,0.2857142857142857,subgen
1956,G6387,G6387_RNA,G6387-MONOMER[m],1,290,0.490884985084521,subgen,0.0,8.179909090014934,1.0,8.184875342908283,0.0169747730818823,8.139017501685839,0.02428389237037587,3.192039075388961,0.0397899678107779,16.75801855246474,0.5461538461538461,subgen,0.0,0.999926001979447,0.3571428571428571,subgen
1957,G6394,G6394_RNA,G6394-MONOMER[p],4,497,0.99171362280411,subgen,2.0,8.957102041562287,2.321928094887362,8.960001932068081,0.1239317143639097,55.90508587196655,0.16855438578909526,5.830485693541678,0.09032434865457,49.1990179944425,0.9692307692307692,subgen,0.0033946591928665,20.43875276336358,0.6428571428571429,subgen
1958,G6396,G6396_RNA,G6396-MONOMER[o],20,5006,1.0,always_expressed,4.321928094887363,12.289442575688332,4.392317422778761,12.289730740083755,4.228139116253742,2330.228754200489,2.3862975305096086,11.186874861998106,6.406420521587509,3031.6902990743647,1.0,always_expressed,0.318589227738158,324.7599319218211,1.0,always_expressed
1959,G6398,G6398_RNA,G6398-MONOMER[c],2,391,0.4209479615512098,subgen,1.0,8.611024797307353,1.584962500721156,8.614709844115207,0.0210814478744325,11.808703865155476,0.030097949230370312,3.6790525891524086,0.0237620922568379,10.812551382773442,0.4256410256410256,subgen,0.0,0.0,0.0,never_expressed
1960,G6399,G6399_RNA,G6399-MONOMER[c],1,158,0.0841895923102419,subgen,0.0,7.303780748177103,1.0,7.312882955284356,0.0035515471625712,1.6191796243471783,0.005114722256946603,1.3891150036627837,0.0041730976482131,2.116432122202612,0.1282051282051282,subgen,0.0,0.0,0.0,never_expressed
1961,G6401,G6401_RNA,G6401-MONOMER[c],1,284,0.6556181637388134,subgen,0.0,8.149747119504681,1.0,8.154818109052105,0.0196241496742592,10.630913484734345,0.028037448934396005,3.539892504522404,0.0280459424115364,14.031374197221815,0.6051282051282051,subgen,0.0,0.0,0.0,never_expressed
1962,G6402,G6402_RNA,G6402-MONOMER[c],4,218,1.0,always_expressed,2.0,7.768184324776926,2.321928094887362,7.774787059601174,0.2842161767153937,62.72768485679541,0.36088807693380465,5.993848345370838,0.4313412554506562,87.84040847796238,1.0,always_expressed,0.0144388637603944,17.444885349316905,1.0,always_expressed
1963,G6403,G6403_RNA,G6403-MONOMER[i],9,1601,1.0,always_expressed,3.169925001442312,10.644757592516257,3.321928094887362,10.64565843240871,0.8520045256656594,527.0903369702305,0.8890876240557228,9.044640932902174,1.3083761552693345,723.5529716459384,1.0,always_expressed,0.0650165108083358,85.9934419254285,1.0,always_expressed
1964,G6404,G6404_RNA,G6404-MONOMER[i],2,419,0.6967185946304276,subgen,1.0,8.710806433699352,1.584962500721156,8.714245517666123,0.0320654980066192,17.398078002838417,0.04553453146935268,4.201483154615035,0.0664074868694384,35.55268340544079,0.7974358974358975,subgen,0.0,9.633312058902424,0.6428571428571429,subgen
1965,G6405,G6405_RNA,G6405-MONOMER[i],3,597,0.9615512098110706,subgen,1.584962500721156,9.221587121264806,2.0,9.224001674198105,0.0925405518264898,50.299416234273735,0.127686829229963,5.680870503551851,0.0695312755138987,30.804084495643025,0.8051282051282052,subgen,0.0007214807003912,3.436495823736715,0.5,subgen
1966,G6406,G6406_RNA,G6406-MONOMER[m],3,571,0.9602253894597282,subgen,1.584962500721156,9.157346935362844,2.0,9.159871336778389,0.0925405518264898,52.704399121953145,0.127686829229963,5.746968364317469,0.0695312755138987,31.623313686595964,0.8358974358974359,subgen,0.0007214807003912,4.045564281155479,0.6428571428571429,subgen
1967,G6407,G6407_RNA,G6407-MONOMER[i],3,613,0.9718263175339742,subgen,1.584962500721156,9.259743263690781,2.0,9.262094845370179,0.0925405518264898,55.68708435964935,0.127686829229963,5.824948162456266,0.0695312755138987,33.53421187522452,0.8564102564102564,subgen,0.0007214807003912,5.247532628502188,0.6428571428571429,subgen
1968,G6408,G6408_RNA,G6408-MONOMER[i],4,499,0.9996685449121644,subgen,2.0,8.96289600533726,2.321928094887362,8.965784284662087,0.2001422029608688,64.73574302457797,0.2632053586268676,6.038606126964465,0.3092451364740661,89.36498346521874,0.9948717948717948,subgen,0.0131253988955795,4.595406572874175,0.9285714285714286,subgen
1969,G6412,G6412_RNA,G6412-MONOMER[i],3,221,0.998342724560822,subgen,1.584962500721156,7.787902559391432,2.0,7.794415866350106,0.1380737141776916,39.02228763370323,0.18659400547790514,5.3227317274852055,0.2153653483805285,48.34445165440106,0.9897435897435898,subgen,0.0259270564512399,7.41482365346727,0.9285714285714286,subgen
1970,G6413,G6413_RNA,G6413-MONOMER[c],13,3788,1.0,always_expressed,3.700439718141092,11.887220615468385,3.807354922057604,11.88760142450871,2.392616308761,1400.4934936502427,1.7623982762768107,10.452749331422563,3.785377261374496,1885.4097714948607,1.0,always_expressed,0.2228727881529169,242.79139958006124,1.0,always_expressed
1971,G6414,G6414_RNA,G6414-MONOMER[o],30,13524,1.0,always_expressed,4.906890595608519,13.723234300893377,4.954196310386875,13.72334097360154,8.702027661861674,6388.378764922141,3.278286292867483,12.641459950367116,13.352342060536184,8353.531099445812,1.0,always_expressed,0.70641285345617,1029.0883906355505,1.0,always_expressed
1972,G6415,G6415_RNA,G6415-MONOMER[p],3,748,0.9555850182300298,subgen,1.584962500721156,9.546894459887637,2.0,9.54882190845875,0.0940204219252136,55.886886573388296,0.1296396689670712,5.830024219195709,0.1660748033788034,84.3414684362456,0.946153846153846,subgen,0.0,2.783065552996457,0.1428571428571428,subgen
1973,G6416,G6416_RNA,G6416-MONOMER[c],4,969,1.0,always_expressed,2.0,9.92035285541508,2.321928094887362,9.92184093707449,0.2910025590889982,157.3026256760989,0.3684918604292614,7.306541374614769,0.4391265886950088,289.6111919667515,1.0,always_expressed,0.0113031976394631,28.60546105391681,0.7857142857142857,subgen
1974,G6417,G6417_RNA,G6417-MONOMER[i],2,436,0.7613523367583692,subgen,1.0,8.768184324776927,1.584962500721156,8.7714894695006,0.0517707654412947,28.236367984019097,0.0728203019702049,4.869692192193279,0.0722134740363467,35.269297559327136,0.7512820512820513,subgen,0.0326423768164201,84.74293087659905,0.5,subgen
1975,G6418,G6418_RNA,G6418-MONOMER[i],3,338,0.9151474975140867,subgen,1.584962500721156,8.400879436282183,2.0,8.405141463136344,0.0709420664008825,27.069295728550347,0.09888043827977519,4.810920961314419,0.1195630103667185,40.20543312039507,0.9307692307692308,subgen,0.0006197334221309,0.8037295002358686,0.3571428571428571,subgen
1976,G6420,G6420_RNA,G6420-MONOMER[c],5,399,1.0,always_expressed,2.321928094887362,8.640244936222345,2.584962500721156,8.643856189774725,0.3318837942232868,144.97136190371393,0.4134682139322869,7.189541544550424,0.4939292007502772,196.1637532604544,1.0,always_expressed,0.0300894451073433,27.47979391551276,1.0,always_expressed
1977,G6421,G6421_RNA,G6421-MONOMER[i],5,116,1.0,always_expressed,2.321928094887362,6.857980995127572,2.584962500721156,6.870364719583405,0.3318837942232868,34.39915510562238,0.4134682139322869,5.145643021877133,0.4939292007502772,51.5257691264609,1.0,always_expressed,0.0300894451073433,14.95173479109434,1.0,always_expressed
1978,G6422,G6422_RNA,G6422-MONOMER[p],14,3022,1.0,always_expressed,3.807354922057604,11.561287945164828,3.9068905956085187,11.561765263627708,1.6613199481974927,1352.839245054638,1.4121419639228323,10.402840728057239,2.553717095501318,1861.6012100421283,1.0,always_expressed,0.1180083432768173,205.3501771327617,1.0,always_expressed
1979,G6423,G6423_RNA,G6423-MONOMER[c],8,1692,1.0,always_expressed,3.0,10.72451385311995,3.169925001442312,10.725366257895642,0.8583373539527627,637.3259368043271,0.8940124256686134,9.318149459123736,1.327774882751433,963.6048904331132,1.0,always_expressed,0.0472014873602131,112.12518615127046,1.0,always_expressed
1980,G6424,G6424_RNA,G6424-MONOMER[c],4,892,0.99171362280411,subgen,2.0,9.800899899920305,2.321928094887362,9.802516365121223,0.1169139700301617,88.03971243401247,0.15951806693967743,6.4763770281928625,0.1990421328092941,150.13033156176652,1.0,always_expressed,0.0091850043011349,11.40495416747602,0.6428571428571429,subgen
1981,G6425,G6425_RNA,G6425-MONOMER[c],5,1224,1.0,always_expressed,2.321928094887362,10.257387842692651,2.584962500721156,10.258566033889933,0.3606594380161558,278.59288618402303,0.4443060171963063,8.127183843772785,0.5673595324540341,380.5504030397303,1.0,always_expressed,0.0070483114576685,31.44097270398017,1.0,always_expressed
1982,G6426,G6426_RNA,G6426-MONOMER[c],2,353,0.4865760689426582,subgen,1.0,8.46352437327118,1.584962500721156,8.467605550082997,0.0173443879206484,8.750031036360507,0.02480813803547739,3.2854068112655432,0.0423528944031646,20.38679602938065,0.4358974358974359,subgen,0.0,0.0,0.0,never_expressed
1983,G6427,G6427_RNA,G6427-MONOMER[c],2,368,0.5266821345707656,subgen,1.0,8.523561956057012,1.584962500721156,8.527477006060396,0.0173443879206484,9.378741644870678,0.02480813803547739,3.375559631766738,0.0423528944031646,21.239503715178632,0.4692307692307692,subgen,0.0,0.0,0.0,never_expressed
1984,G6428,G6428_RNA,G6428-MONOMER[c],2,576,0.7547232350016573,subgen,1.0,9.169925001442312,1.584962500721156,9.172427508645482,0.0685466236671999,46.68373454883007,0.09564985817646417,5.575425325739599,0.1000137730681142,51.04551502045371,0.7717948717948718,subgen,0.0,0.0549527800131346,0.0714285714285714,subgen
1985,G6433,G6433_RNA,G6433-MONOMER[i],3,136,0.948955916473318,subgen,1.584962500721156,7.087462841250339,2.0,7.098032082960526,0.1028135871543325,18.444167703563256,0.1411889472153853,4.281265577248058,0.1326701435380882,19.882950219588142,0.9282051282051282,subgen,0.0043381339549167,6.445190591151687,0.9285714285714286,subgen
1986,G6434,G6434_RNA,G6434-MONOMER[i],3,265,0.9675174013921114,subgen,1.584962500721156,8.049848549450562,2.0,8.055282435501189,0.1028135871543325,36.38448760379546,0.1411889472153853,5.224367854316719,0.1326701435380882,38.29166956563719,0.9717948717948718,subgen,0.0043381339549167,9.311059929146897,0.7142857142857143,subgen
1987,G6435,G6435_RNA,G6435-MONOMER[c],6,1394,1.0,always_expressed,2.584962500721156,10.445014845868423,2.807354922057604,10.44604940671655,0.3966637323198551,368.63406226458216,0.48198471214950395,8.529953898898553,0.6052312100563276,716.7472187631785,1.0,always_expressed,0.0201367113429715,71.19270009527246,1.0,always_expressed
1988,G6436,G6436_RNA,G6436-MONOMER[c],3,656,0.9990056347364932,subgen,1.584962500721156,9.357552004618084,2.0,9.35974956032233,0.1194314420903835,71.91767041078033,0.16276617518926267,6.188196565473116,0.1676736152031953,93.77663917259358,0.9974358974358974,subgen,0.0141891204410282,7.656806430427986,0.5,subgen
1989,G6437,G6437_RNA,G6437-MONOMER[p],2,343,0.8713954259197879,subgen,1.0,8.422064766172813,1.584962500721156,8.426264754702098,0.0485077153570733,26.933779692627173,0.06833747742538317,4.803938891379425,0.07640645033957,38.94734428268583,0.9,subgen,0.0,0.0,0.0,never_expressed
