# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_gupta_et_al_Clim_to_flat.py on Mon Aug  5 01:30:45 2024
"id"	"half_life (units.min)"
"MGTA-MONOMER"	720.0
"MMUM-MONOMER"	300.5
"MODA-MONOMER"	720.0
"MODC-MONOMER"	346.2
"MODF-MONOMER"	314.0
"MONOMER-43"	329.9
"MONOMER0-1261"	325.8
"MONOMER0-148"	707.4
"MONOMER0-149"	323.2
"MONOMER0-1501"	359.6
"MONOMER0-1701"	272.7
"MONOMER0-185"	720.0
"MONOMER0-1981"	342.1
"MONOMER0-2001"	320.3
"MONOMER0-2383"	266.0
"MONOMER0-282"	720.0
"MONOMER0-341"	720.0
"MONOMER0-4382"	304.0
"MONOMER0-4519"	355.7
"MONOMER0-4521"	720.0
"MONOMER0-4524"	488.7
"MONOMER0-4534"	287.1
"MONOMER0-4539"	343.6
"MONOMER0-561"	79.7
"MONOMER0-82"	711.4
"MTLA-MONOMER"	720.0
"MYRISTOYLACYLTRAN-MONOMER"	655.1
"N-ACETYLGLUTPREDUCT-MONOMER"	341.8
"N-ACETYLTRANSFER-MONOMER"	197.3
"NACGLCTRANS-MONOMER"	652.3
"NACMURLALAAMI1-MONOMER"	213.1
"NACMURLALAAMI2-MONOMER"	98.3
"NAD-SYNTH-MONOMER"	663.6
"NADH-DHII-MONOMER"	706.9
"NAG1P-URIDYLTRANS-MONOMER"	353.9
"NAG6PDEACET-MONOMER"	685.9
"NAGE-MONOMER"	353.0
"NANE-MONOMER"	303.6
"NANK-MONOMER"	300.3
"NANT-MONOMER"	229.2
"NAPA-MONOMER"	271.2
"NAPHTHOATE-SYN-MONOMER"	332.8
"NARL-MONOMER"	301.9
"NARP-MONOMER"	204.9
"NARQ-MONOMER"	720.0
"NARX-MONOMER"	326.5
"NARY-MONOMER"	332.2
"NARZ-MONOMER"	690.1
"NHAB-MONOMER"	720.0
"NICONUCADENYLYLTRAN-MONOMER"	297.0
"NICOTINAMID-MONOMER"	607.3
"NICOTINATEPRIBOSYLTRANS-MONOMER"	242.3
"NRDA-MONOMER"	294.8
"NRDB-MONOMER"	341.9
"NRDE-MONOMER"	182.4
"NUCLEOSIDE-DIP-KIN-MONOMER"	338.7
"NUOA-MONOMER"	720.0
"NUOB-MONOMER"	358.5
"NUOC-MONOMER"	685.6
"NUOE-MONOMER"	287.4
"NUOF-MONOMER"	337.6
"NUOG-MONOMER"	343.4
"NUOH-MONOMER"	720.0
"NUOI-MONOMER"	720.0
"NUOM-MONOMER"	720.0
"NUPC-MONOMER"	720.0
"O-SUCCHOMOSERLYASE-MONOMER"	298.9
"OCTAPRENYL-METHOXYPHENOL-OH-MONOMER"	265.3
"OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON"	261.1
"OHMETHYLBILANESYN-MONOMER"	328.9
"OMPR-MONOMER"	350.9
"OPPA-MONOMER"	720.0
"OPPB-MONOMER"	720.0
"OPPC-MONOMER"	329.0
"OPPD-MONOMER"	329.2
"OPPF-MONOMER"	615.9
"OPPSYN-MONOMER"	325.1
"ORNDECARBOX-BIO-MONOMER"	311.0
"OROPRIBTRANS-MONOMER"	318.6
"OROTPDECARB-MONOMER"	576.1
"PABASYN-COMPI-MONOMER"	323.1
"PANTOATE-BETA-ALANINE-LIG-MONOMER"	330.2
"PANTOTHENATE-KIN-MONOMER"	342.6
"PAPSSULFOTRANS-MONOMER"	126.9
"PD00194"	311.7
"PD00197"	74.0
"PD00200"	328.1
"PD00205"	192.6
"PD00208"	205.9
"PD00214"	305.9
"PD00219"	352.2
"PD00232"	337.6
"PD00237"	36.6
"PD00242"	44.8
"PD00257"	350.3
"PD00260"	258.6
"PD00261"	284.4
"PD00266"	680.7
"PD00283"	720.0
"PD00288"	562.3
"PD00338"	720.0
"PD00339"	660.7
"PD00347"	720.0
"PD00348"	258.2
"PD00353"	645.2
"PD00361"	315.0
"PD00369"	720.0
"PD00413"	350.7
"PD00423"	297.7
"PD00521"	338.1
"PD00763"	348.5
"PD01103"	708.9
"PD01343"	358.8
"PD01520"	595.1
"PD01896"	355.1
"PD02936"	320.1
"PD03028"	261.3
"PD03254"	356.6
"PD03270"	221.7
"PD03576"	353.8
"PD03585"	720.0
"PD03695"	99.4
"PD03831"	233.8
"PD03938"	48.7
"PD04028"	623.8
"PD04099"	325.9
"PD04413"	345.3
"PD04418"	679.7
"PDXA-MONOMER"	332.4
"PDXH-MONOMER"	333.2
"PDXJ-MONOMER"	329.8
"PDXK-MONOMER"	304.0
"PDXY-MONOMER"	299.9
"PEPCARBOX-MONOMER"	346.9
"PEPSYNTH-MONOMER"	346.5
"PFLACTENZ-MONOMER"	329.0
"PGK"	720.0
"PGLUCISOM"	359.7
"PGLYCDEHYDROG-MONOMER"	339.0
"PGPPHOSPHAB-MONOMER"	720.0
"PHENDEHYD-MONOMER"	313.7
"PHES-MONOMER"	720.0
"PHET-MONOMER"	720.0
"PHOB-MONOMER"	319.8
"PHOP-MONOMER"	302.2
"PHOQ-MONOMER"	356.1
"PHOR-MONOMER"	720.0
"PHOSACETYLTRANS-MONOMER"	336.8
"PHOSGLUCOSAMINEMUT-MONOMER"	720.0
"PHOSPHASERSYN-MONOMER"	338.2
"PHOSPHOGLUCMUT-MONOMER"	583.2
"PITA-MONOMER"	720.0
"PKI-MONOMER"	692.1
"PKII-MONOMER"	359.4
"PNTA-MONOMER"	720.0
"PNTB-MONOMER"	720.0
"PNUC-MONOMER"	710.8
"PORPHOBILSYNTH-MONOMER"	325.9
"POTA-MONOMER"	714.4
"POTD-MONOMER"	720.0
"POTF-MONOMER"	720.0
"POTG-MONOMER"	355.1
"PPENTOMUT-MONOMER"	280.7
"PPK-MONOMER"	720.0
"PPX-MONOMER"	281.4
"PRAI-IGPS"	298.1
"PRIBFAICARPISOM-MONOMER"	343.0
"PROP-MONOMER"	276.9
"PROS-MONOMER"	654.6
"PROTEIN-CHEA"	78.3
"PROTEIN-NRI"	290.8
"PROTEIN-NRII"	316.2
"PROTEIN-PII"	334.1
"PROTOHEME-FERROCHELAT-MONOMER"	632.6
"PROTOPORGENOXI-MONOMER"	344.0
"PRPPAMIDOTRANS-MONOMER"	240.6
"PRPPSYN-MONOMER"	720.0
"PSD-MONOMER"	720.0
"PSERPHOSPHA-MONOMER"	304.0
"PSERTRANSAM-MONOMER"	342.8
"PSTB-MONOMER"	549.4
"PSTS-MONOMER"	703.5
"PTSG-MONOMER"	720.0
"PTSH-MONOMER"	720.0
"PTSI-MONOMER"	348.7
"PURE-MONOMER"	328.2
"PURK-MONOMER"	563.5
"PUTA-MONOMER"	210.1
"PUTP-MONOMER"	331.1
"PYRROLINECARBREDUCT-MONOMER"	637.9
"PYRUVFORMLY-MONOMER"	182.6
"PYRUVOXID-MONOMER"	335.4
"QOR-MONOMER"	358.6
"QUINOLINATE-SYNTHA-MONOMER"	68.3
"QUINOPRIBOTRANS-MONOMER"	349.6
"RBSA-MONOMER"	676.9
"RBSB-MONOMER"	554.6
"RBSC-MONOMER"	720.0
"RCSB-MONOMER"	261.1
"RCSC-MONOMER"	720.0
"RCSF-MONOMER"	720.0
"RED-THIOREDOXIN-MONOMER"	313.2
"RED-THIOREDOXIN2-MONOMER"	185.2
"RELA-MONOMER"	292.2
"RFFTRANS-MONOMER"	720.0
"RIB5PISOMA-MONOMER"	321.4
"RIB5PISOMB-MONOMER"	335.7
"RIBF-MONOMER"	338.2
"RIBOFLAVIN-SYN-MONOMER"	720.0
"RIBOFLAVINSYNDEAM-MONOMER"	608.9
"RIBOKIN-MONOMER"	339.4
"RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER"	157.7
"RIBULOKIN-MONOMER"	241.5
"RIBULP3EPIM-MONOMER"	325.6
"RPOB-MONOMER"	322.1
"RPOC-MONOMER"	294.4
"RPOD-MONOMER"	294.2
"RPOE-MONOMER"	351.1
"RPON-MONOMER"	285.0
"RPOS-MONOMER"	17.7
"RSTA-MONOMER"	302.0
"S-ADENMETSYN-MONOMER"	277.6
"SAICARSYN-MONOMER"	358.5
"SAPA-MONOMER"	353.1
"SAPD-MONOMER"	331.0
"SAPF-MONOMER"	346.7
"SARCOX-MONOMER"	329.1
"SBMA-MONOMER"	298.4
"SBP-MONOMER"	720.0
"SDH-FE-S"	713.0
"SDH-FLAVO"	693.2
"SDH-MEMB2"	718.4
"SECA"	356.7
"SECB"	670.8
"SECD"	720.0
"SECF"	340.4
"SECG"	294.9
"SECY"	302.2
"SERINE-O-ACETTRAN-MONOMER"	329.6
"SERS-MONOMER"	691.6
"SFUA-MONOMER"	659.4
"SFUC-MONOMER"	356.1
"SGCA-MONOMER"	279.2
"SGCB-MONOMER"	656.7
"SGCC-MONOMER"	720.0
"SIROHEMESYN-MONOMER"	328.0
"SMALLILVN-MONOMER"	218.0
"SPERMACTRAN-MONOMER"	310.4
"SPERMIDINESYN-MONOMER"	574.9
"SPOT-MONOMER"	720.0
"SUCCARGDIHYDRO-MONOMER"	310.2
"SUCCCOASYN-ALPHA"	325.7
"SUCCCOASYN-BETA"	347.1
"SUCCGLUALDDEHYD-MONOMER"	330.0
"SUCCGLUDESUCC-MONOMER"	118.6
"SUCCORNTRANSAM-MONOMER"	266.5
"SUCCSEMIALDDEHYDROG-MONOMER"	326.7
"SUPEROX-DISMUTFE-MONOMER"	357.5
"SUPEROX-DISMUTMN-MONOMER"	306.9
"TAP-MONOMER"	180.8
"TAR-MONOMER"	242.0
"TATA"	320.2
"TAUA-MONOMER"	720.0
"TDK-MONOMER"	298.9
"THI-P-KIN-MONOMER"	324.6
"THIC-MONOMER"	84.8
"THIE-MONOMER"	285.4
"THIF-MONOMER"	241.8
"THIG-MONOMER"	95.2
"THIH-MONOMER"	56.9
"THII-MONOMER"	277.5
"THIOESTERI-MONOMER"	664.0
"THIOESTERII-MONOMER"	641.4
"THIOREDOXIN-REDUCT-NADPH-MONOMER"	344.5
"THREDEHYDSYN-MONOMER"	275.8
"THREODEHYD-MONOMER"	262.1
"THRESYN-MONOMER"	714.0
"THRS-MONOMER"	677.2
"THYMIDYLATESYN-MONOMER"	335.7
"THZ-KIN-MONOMER"	293.7
"TORA-MONOMER"	720.0
"TORR-MONOMER"	307.8
"TPI-MONOMER"	355.1
"TRANSALDOLA-MONOMER"	357.3
"TRANSALDOLB-MONOMER"	348.3
"TRANSKETOI-MONOMER"	311.6
"TRANSKETOII-MONOMER"	337.7
"TRE6PHYDRO-MONOMER"	143.3
"TREB-MONOMER"	253.5
"TREHALAPERI-MONOMER"	674.6
"TREHALOSE6PSYN-MONOMER"	231.5
"TRG-MONOMER"	265.2
"TRKA-MONOMER"	691.6
"TRKH-MONOMER"	720.0
"TRPS-MONOMER"	322.9
"TRYPSYN-APROTEIN"	348.9
"TRYPSYN-BPROTEIN"	316.8
"TRYPTOPHAN-MONOMER"	302.6
"TSA-REDUCT-MONOMER"	328.2
"TSR-MONOMER"	271.7
"TYRB-MONOMER"	295.1
"TYRS-MONOMER"	720.0
"UBIX-MONOMER"	671.2
"UDHA-MONOMER"	628.9
"UDK-MONOMER"	304.4
"UDP-NACMUR-ALA-LIG-MONOMER"	335.4
"UDP-NACMURALA-GLU-LIG-MONOMER"	720.0
"UDP-NACMURALGLDAPAALIG-MONOMER"	589.8
"UDP-NACMURALGLDAPLIG-MONOMER"	347.8
"UDPACYLGLCNACDEACETYL-MONOMER"	28.0
"UDPGLCNACEPIM-MONOMER"	348.0
"UDPGLUCEPIM-MONOMER"	337.5
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"	720.0
"UDPMANNACADEHYDROG-MONOMER"	595.9
"UDPNACETYLGLUCOSAMACYLTRANS-MONOMER"	347.5
"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"	591.0
"UDPNACETYLMURAMATEDEHYDROG-MONOMER"	289.8
"UGD-MONOMER"	215.4
"UGPB-MONOMER"	720.0
"UGPC-MONOMER"	720.0
"UHPA-MONOMER"	255.4
"UHPB-MONOMER"	287.1
"UHPT-MONOMER"	104.6
"UMPKI-MONOMER"	623.5
"URACIL-PRIBOSYLTRANS-MONOMER"	351.6
"UROGENDECARBOX-MONOMER"	356.3
"UROGENIIISYN-MONOMER"	267.0
"URPHOS-MONOMER"	720.0
"USHA-MONOMER"	720.0
"UUP-MONOMER"	348.9
"UXAC-MONOMER"	356.7
"VALINE-PYRUVATE-AMINOTRANSFER-MONOMER"	255.5
"VALS-MONOMER"	347.8
"XYLF-MONOMER"	324.6
"XYLG-MONOMER"	442.4
"XYLH-MONOMER"	303.4
"XYLISOM-MONOMER"	290.3
"XYLULOKIN-MONOMER"	352.0
"YADG-MONOMER"	696.6
"YADQ-MONOMER"	720.0
"YBAL-MONOMER"	720.0
"YBBA-MONOMER"	330.7
"YBBP-MONOMER"	720.0
"YBHF-MONOMER"	711.0
"YCFU-MONOMER"	720.0
"YCFW-MONOMER"	720.0
"YDCS-MONOMER"	720.0
"YDCT-MONOMER"	611.8
"YDDA-MONOMER"	317.2
"YDDS-MONOMER"	286.4
"YDEX-MONOMER"	282.2
"YEHX-MONOMER"	297.4
"YEJA-MONOMER"	720.0
"YEJB-MONOMER"	720.0
"YEJF-MONOMER"	720.0
"YGIS-MONOMER"	357.8
"YHBG-MONOMER"	671.2
"YHBN-MONOMER"	337.9
"YHES-MONOMER"	257.8
"YHHO-MONOMER"	272.9
"YICJ-MONOMER"	255.4
"YIDC"	720.0
"YJCE-MONOMER"	335.9
"YJCG-MONOMER"	720.0
"YJCH-MONOMER"	350.6
"YJCW-MONOMER"	720.0
"YJCX-MONOMER"	548.8
"YJJK-MONOMER"	336.4
"YLIA-MONOMER"	237.2
"YLIB-MONOMER"	720.0
"YLIC-MONOMER"	686.5
"YNEA-MONOMER"	347.4
"YNJD-MONOMER"	645.1
"YRAO-MONOMER"	333.7
"YRBF-MONOMER"	720.0
"YTFQ-MONOMER"	718.3
"YTFR-MONOMER"	640.3
"ZNUA-MONOMER"	332.7
"ZNUC-MONOMER"	263.3
