"id"	"halfLife"
"EG11686_RNA"	169.402722792
"EG11687_RNA"	140.6657478
"EG11688_RNA"	146.530168887
"EG11689_RNA"	148.985659779
"EG11690_RNA"	173.097540279
"EG11691_RNA"	169.402722792
"EG11692_RNA"	177.205652892
"EG11693_RNA"	168.962200885
"EG11694_RNA"	191.698388287
"EG11695_RNA"	345.228089549
"EG11696_RNA"	169.402722792
"EG11697_RNA"	448.329553645
"EG11698_RNA"	246.486300622
"EG11699_RNA"	478.7201075
"EG11700_RNA"	418.184268142
"EG11701_RNA"	139.534695191
"EG11702_RNA"	297.065567641
"EG11703_RNA"	167.974382008
"EG11704_RNA"	213.360416187
"EG11705_RNA"	169.402722792
"EG11706_RNA"	169.402722792
"EG11707_RNA"	169.402722792
"EG11708_RNA"	217.432953594
"EG11709_RNA"	169.402722792
"EG11710_RNA"	316.840574028
"EG11711_RNA"	169.402722792
"EG11712_RNA"	118.948458038
"EG11713_RNA"	149.537147167
"EG11714_RNA"	135.487902284
"EG11719_RNA"	191.25198426
"EG11720_RNA"	169.722437367
"EG11721_RNA"	163.697184165
"EG11722_RNA"	176.1235389
"EG11723_RNA"	206.376965619
"EG11724_RNA"	216.510262148
"EG11725_RNA"	261.885227311
"EG11726_RNA"	200.764815799
"EG11727_RNA"	356.205650964
"EG11728_RNA"	269.959660539
"EG11729_RNA"	636.214681634
"EG11730_RNA"	151.695710846
"EG11731_RNA"	91.5556796562
"EG11732_RNA"	110.184115882
"EG11733_RNA"	176.896182526
"EG11734_RNA"	229.731310287
"EG11735_RNA"	147.23655246
"EG11736_RNA"	162.178916749
"EG11737_RNA"	153.766370765
"EG11738_RNA"	197.001934238
"EG11739_RNA"	94.5811917421
"EG11740_RNA"	121.048128012
"EG11741_RNA"	169.402722792
"EG11742_RNA"	169.402722792
"EG11743_RNA"	123.289625526
"EG11744_RNA"	133.939494011
"EG11746_RNA"	155.741267228
"EG11747_RNA"	109.448076871
"EG11748_RNA"	158.697091986
"EG11749_RNA"	162.383192109
"EG11750_RNA"	276.016180491
"EG11751_RNA"	150.862463593
"EG11752_RNA"	184.027585894
"EG11753_RNA"	195.537046413
"EG11754_RNA"	110.465900255
"EG11757_RNA"	133.059131547
"EG11758_RNA"	210.449015259
"EG11759_RNA"	161.387415069
"EG11760_RNA"	169.402722792
"EG11761_RNA"	516.959624162
"EG11762_RNA"	121.687088945
"EG11763_RNA"	169.402722792
"EG11764_RNA"	169.402722792
"EG11765_RNA"	169.402722792
"EG11766_RNA"	315.948926135
"EG11767_RNA"	230.07087736
"EG11768_RNA"	87.2476074183
"EG11769_RNA"	169.402722792
"EG11770_RNA"	169.402722792
"EG11773_RNA"	151.364041902
"EG11774_RNA"	144.28038954
"EG11775_RNA"	151.050255771
"EG11776_RNA"	150.975296555
"EG11777_RNA"	169.402722792
"EG11778_RNA"	169.402722792
"EG11779_RNA"	220.686027589
"EG11780_RNA"	505.939486382
"EG11781_RNA"	129.417474421
"EG11782_RNA"	169.461411438
"EG11783_RNA"	164.172818812
"EG11784_RNA"	172.609954792
"EG11785_RNA"	168.211230643
"EG11786_RNA"	240.396180816
"EG11787_RNA"	1117.11724831
"EG11788_RNA"	169.402722792
"EG11789_RNA"	169.402722792
"EG11790_RNA"	169.402722792
"EG11791_RNA"	239.403342123
"EG11792_RNA"	420.791216953
"EG11793_RNA"	138.739204906
"EG11794_RNA"	122.669261578
"EG11795_RNA"	112.858649367
"EG11796_RNA"	166.847102466
"EG11797_RNA"	507.420165031
"EG11798_RNA"	186.587948286
"EG11799_RNA"	198.606232597
"EG11800_RNA"	119.316941489
"EG11801_RNA"	206.457791954
"EG11802_RNA"	169.402722792
"EG11803_RNA"	271.785552397
"EG11804_RNA"	241.385420518
"EG11805_RNA"	137.510195141
"EG11806_RNA"	334.980343504
"EG11807_RNA"	264.012526582
"EG11808_RNA"	252.367365636
"EG11809_RNA"	289.67662855
"EG11810_RNA"	221.997981945
"EG11811_RNA"	169.402722792
"EG11812_RNA"	98.3351316834
"EG11814_RNA"	207.912641057
"EG11815_RNA"	169.402722792
"EG11816_RNA"	227.169202606
"EG11817_RNA"	187.350816955
"EG11819_RNA"	174.075629517
"EG11820_RNA"	170.360330337
"EG11821_RNA"	285.981517857
"EG11822_RNA"	339.027035776
"EG11823_RNA"	114.890165084
"EG11824_RNA"	92.9113139691
"EG11825_RNA"	121.165377847
"EG11826_RNA"	366.577204758
"EG11827_RNA"	247.231885232
"EG11828_RNA"	172.824238555
"EG11829_RNA"	168.95437882
"EG11830_RNA"	399.447870433
"EG11831_RNA"	164.986466228
"EG11832_RNA"	228.407633385
"EG11833_RNA"	114.14512469
"EG11835_RNA"	171.540580433
"EG11836_RNA"	140.74355102
"EG11837_RNA"	161.332193039
"EG11838_RNA"	101.418600434
"EG11839_RNA"	121.966678318
"EG11840_RNA"	197.510753352
"EG11841_RNA"	169.402722792
"EG11842_RNA"	430.355914042
"EG11843_RNA"	668.577999875
"EG11844_RNA"	169.402722792
"EG11845_RNA"	237.017875418
"EG11846_RNA"	424.563910111
"EG11847_RNA"	169.402722792
"EG11848_RNA"	233.472026391
"EG11849_RNA"	242.332433925
"EG11850_RNA"	262.73835926
"EG11851_RNA"	131.61926109
"EG11852_RNA"	176.712093038
"EG11853_RNA"	168.062841298
"EG11854_RNA"	176.055489096
"EG11855_RNA"	165.041773387
"EG11856_RNA"	224.566776863
"EG11857_RNA"	256.203168075
"EG11858_RNA"	191.413237005
"EG11859_RNA"	152.675432404
"EG11860_RNA"	104.758135001
"EG11861_RNA"	235.608849229
"EG11862_RNA"	200.941758621
"EG11863_RNA"	169.402722792
"EG11864_RNA"	373.016162191
"EG11865_RNA"	169.402722792
"EG11866_RNA"	169.402722792
"EG11867_RNA"	506.784975762
"EG11868_RNA"	169.402722792
"EG11869_RNA"	219.895159038
"EG11870_RNA"	338.065427242
"EG11871_RNA"	230.958774168
"EG11873_RNA"	234.698537364
"EG11874_RNA"	73.5959055963
"EG11875_RNA"	260.388716653
"EG11876_RNA"	368.711445328
"EG11877_RNA"	268.274947926
"EG11878_RNA"	370.400033918
"EG11879_RNA"	326.201333761
"EG11880_RNA"	133.652018644
"EG11881_RNA"	170.984504074
"EG11882_RNA"	92.5802032027
"EG11883_RNA"	219.797713355
"EG11884_RNA"	508.689301301
"EG11885_RNA"	98.464150701
"EG11886_RNA"	119.337442771
"EG11887_RNA"	70.5809380675
"EG11888_RNA"	138.896551798
"EG11889_RNA"	169.402722792
"EG11890_RNA"	230.272962458
"EG11891_RNA"	105.738439836
"EG11892_RNA"	137.376032441
"EG11893_RNA"	169.402722792
"EG11894_RNA"	169.402722792
"EG11895_RNA"	182.399693711
"EG11896_RNA"	104.420950261
"EG11897_RNA"	92.2046664138
"EG11899_RNA"	297.163470665
"EG11900_RNA"	169.402722792
"EG11901_RNA"	169.402722792
"EG11902_RNA"	247.055467121
"EG11903_RNA"	169.402722792
"EG11904_RNA"	240.489380223
"EG11905_RNA"	165.271521879
"EG11906_RNA"	169.402722792
"EG11908_RNA"	364.312825438
"EG11909_RNA"	169.402722792
"EG11910_RNA"	196.349121515
"EG11911_RNA"	263.110046006
"EG11912_RNA"	169.402722792
"EG11913_RNA"	164.474996718
"EG11914_RNA"	170.892693215
"EG11915_RNA"	263.954404106
"EG11916_RNA"	141.286053938
"EG11917_RNA"	188.960389635
"EG11918_RNA"	169.402722792
"EG11919_RNA"	161.518507081
"EG11920_RNA"	378.582903143
"EG11921_RNA"	103.509671318
"EG11922_RNA"	181.2530766
"EG11923_RNA"	169.402722792
"EG11924_RNA"	169.402722792
"EG11925_RNA"	169.402722792
"EG11926_RNA"	148.529980506
"EG11927_RNA"	250.972379032
"EG11928_RNA"	172.109509478
"EG11929_RNA"	206.873451245
"EG11930_RNA"	169.402722792
"EG11931_RNA"	169.402722792
"EG11932_RNA"	163.480467105
"EG11933_RNA"	414.983913973
"EG11934_RNA"	168.483721271
"EG11935_RNA"	279.147328934
"EG11936_RNA"	158.67205955
"EG11937_RNA"	169.402722792
"EG11938_RNA"	290.856482794
"EG11939_RNA"	308.269743674
"EG11940_RNA"	183.631164022
"EG11941_RNA"	313.862314761
"EG11942_RNA"	264.369691893
"EG11943_RNA"	278.797173359
"EG11945_RNA"	169.402722792
"EG11946_RNA"	169.402722792
"EG11947_RNA"	341.463778053
"EG11948_RNA"	169.402722792
"EG11949_RNA"	354.46595435
"EG11950_RNA"	169.402722792
"EG11951_RNA"	136.509685302
"EG11952_RNA"	169.402722792
"EG11953_RNA"	169.402722792
"EG11954_RNA"	169.402722792
"EG11955_RNA"	169.402722792
"EG11956_RNA"	216.246280898
"EG11957_RNA"	218.437758153
"EG11958_RNA"	185.490688397
"EG11959_RNA"	174.361866747
"EG11961_RNA"	128.029953515
"EG11962_RNA"	110.780762314
"EG11963_RNA"	159.24545842
"EG11964_RNA"	175.059514304
"EG11965_RNA"	116.102089111
"EG11966_RNA"	169.402722792
"EG11967_RNA"	151.448259491
"EG11969_RNA"	169.402722792
"EG11970_RNA"	169.402722792
"EG11971_RNA"	128.329260275
"EG11972_RNA"	167.175642711
"EG11973_RNA"	169.402722792
"EG11974_RNA"	315.819715643
"EG11975_RNA"	147.274943455
"EG11976_RNA"	109.549183843
"EG11977_RNA"	149.414292875
"EG11978_RNA"	173.666138972
"EG11979_RNA"	186.8070789
"EG11980_RNA"	105.909186312
"EG11981_RNA"	748.656244127
"EG11982_RNA"	336.386821522
"EG11983_RNA"	353.579283504
"EG11984_RNA"	204.659736245
"EG11985_RNA"	162.271199609
"EG11986_RNA"	169.402722792
"EG11987_RNA"	169.402722792
"EG11988_RNA"	101.165336996
"EG11989_RNA"	169.402722792
"EG11990_RNA"	169.402722792
"EG11991_RNA"	100.112498134
"EG11992_RNA"	86.0643924488
"EG11995_RNA"	156.345311425
"EG11998_RNA"	94.5312788649
"EG11999_RNA"	142.72326008
"EG12002_RNA"	149.003766911
"EG12003_RNA"	113.163219903
"EG12004_RNA"	125.035214332
"EG12005_RNA"	128.527745355
"EG12006_RNA"	128.654077434
"EG12007_RNA"	138.505006008
"EG12008_RNA"	138.541443269
"EG12009_RNA"	102.554540257
"EG12010_RNA"	179.010926084
"EG12011_RNA"	172.189847021
"EG12012_RNA"	122.512547468
"EG12013_RNA"	88.0131859208
"EG12015_RNA"	103.405332389
"EG12016_RNA"	393.037247367
"EG12017_RNA"	161.501709801
"EG12019_RNA"	169.402722792
"EG12020_RNA"	139.380570271
"EG12021_RNA"	169.402722792
"EG12022_RNA"	140.036009582
"EG12023_RNA"	94.3931573607
"EG12024_RNA"	169.402722792
"EG12025_RNA"	58.4021046755
"EG12026_RNA"	472.36707244
"EG12027_RNA"	267.430207011
"EG12028_RNA"	222.445181129
"EG12029_RNA"	169.402722792
"EG12030_RNA"	169.402722792
"EG12031_RNA"	67.9378638864
"EG12032_RNA"	263.202167008
"EG12033_RNA"	215.012989421
"EG12034_RNA"	212.081496197
"EG12035_RNA"	251.021182507
"EG12036_RNA"	122.983079028
"EG12037_RNA"	60.7166635331
"EG12038_RNA"	112.325187943
"EG12040_RNA"	125.824338215
"EG12041_RNA"	127.451630047
"EG12042_RNA"	103.225502675
"EG12043_RNA"	162.732605609
"EG12044_RNA"	137.334719703
"EG12045_RNA"	101.446030251
"EG12048_RNA"	226.868160919
"EG12049_RNA"	139.898877006
"EG12051_RNA"	169.402722792
"EG12052_RNA"	152.968972257
"EG12053_RNA"	151.627089967
"EG12054_RNA"	127.076546131
"EG12055_RNA"	111.022933389
"EG12057_RNA"	166.86004758
"EG12058_RNA"	167.684812065
"EG12059_RNA"	287.767825442
"EG12060_RNA"	177.03749084
"EG12061_RNA"	113.590925286
"EG12062_RNA"	166.124893853
"EG12064_RNA"	172.626464818
"EG12067_RNA"	167.0173037
"EG12068_RNA"	356.304986428
"EG12069_RNA"	141.491920264
"EG12070_RNA"	115.703523846
"EG12073_RNA"	116.357092287
"EG12075_RNA"	93.1054310242
"EG12076_RNA"	265.692448161
"EG12077_RNA"	106.669946599
"EG12078_RNA"	160.936689542
"EG12079_RNA"	129.34971758
"EG12080_RNA"	151.918244687
"EG12081_RNA"	176.909566717
"EG12082_RNA"	244.444434513
"EG12083_RNA"	205.555874869
"EG12084_RNA"	126.298610685
"EG12086_RNA"	152.359039749
"EG12087_RNA"	177.927948749
"EG12088_RNA"	194.728992596
"EG12089_RNA"	175.281238814
"EG12090_RNA"	185.030490236
"EG12091_RNA"	138.008439537
"EG12092_RNA"	169.402722792
"EG12093_RNA"	164.568748478
"EG12094_RNA"	122.72864353
"EG12095_RNA"	81.9047499627
"EG12096_RNA"	237.741811684
"EG12097_RNA"	177.358927479
"EG12098_RNA"	216.06710976
"EG12099_RNA"	115.708117639
"EG12100_RNA"	413.104415239
"EG12101_RNA"	115.402164114
"EG12102_RNA"	129.504427757
"EG12103_RNA"	225.269071496
"EG12104_RNA"	114.257422687
"EG12105_RNA"	123.097651102
"EG12106_RNA"	105.993192198
"EG12107_RNA"	169.402722792
"EG12108_RNA"	134.20368023
"EG12110_RNA"	298.634412416
"EG12111_RNA"	475.026053651
"EG12112_RNA"	552.571395697
"EG12113_RNA"	259.967153378
"EG12114_RNA"	143.116353255
"EG12115_RNA"	131.834357939
"EG12116_RNA"	79.7436159774
"EG12117_RNA"	407.206730275
"EG12119_RNA"	207.786875607
"EG12120_RNA"	132.901745424
"EG12121_RNA"	157.76555921
"EG12122_RNA"	100.501823284
"EG12123_RNA"	150.802854757
"EG12124_RNA"	120.906029859
"EG12125_RNA"	156.085902345
"EG12127_RNA"	256.753340066
"EG12128_RNA"	125.21428087
"EG12129_RNA"	146.621403303
"EG12130_RNA"	123.828275303
"EG12131_RNA"	147.23049444
"EG12132_RNA"	159.463003204
"EG12133_RNA"	273.856942685
"EG12134_RNA"	248.420478134
"EG12136_RNA"	133.816424077
"EG12137_RNA"	286.282186332
"EG12138_RNA"	130.840631405
"EG12139_RNA"	147.439377919
"EG12140_RNA"	94.9522454806
"EG12141_RNA"	158.007647657
"EG12142_RNA"	178.976831334
"EG12143_RNA"	78.0611328053
"EG12144_RNA"	150.682033933
"EG12146_RNA"	106.519009937
"EG12147_RNA"	137.949159513
"EG12148_RNA"	213.536688529
"EG12150_RNA"	187.213152105
"EG12151_RNA"	222.75813751
"EG12152_RNA"	156.535841812
"EG12153_RNA"	169.402722792
"EG12154_RNA"	169.402722792
"EG12155_RNA"	169.402722792
"EG12158_RNA"	151.892825338
"EG12159_RNA"	426.66459084
"EG12161_RNA"	169.402722792
"EG12162_RNA"	169.402722792
"EG12163_RNA"	141.343514657
"EG12164_RNA"	158.445903414
"EG12165_RNA"	120.948080756
"EG12166_RNA"	148.420643822
"EG12167_RNA"	158.157819607
"EG12168_RNA"	188.277257692
"EG12169_RNA"	169.402722792
"EG12171_RNA"	231.847608267
"EG12172_RNA"	489.049133414
"EG12173_RNA"	91.9050925359
"EG12176_RNA"	174.462973477
"EG12177_RNA"	159.654334777
"EG12178_RNA"	131.78348825
"EG12179_RNA"	169.402722792
"EG12180_RNA"	204.154695748
"EG12181_RNA"	437.450954888
"EG12182_RNA"	113.013514828
"EG12183_RNA"	120.955742129
"EG12188_RNA"	125.216409246
"EG12189_RNA"	145.407966724
"EG12190_RNA"	233.188896983
"EG12191_RNA"	169.402722792
"EG12192_RNA"	110.823774509
"EG12193_RNA"	173.857076958
"EG12194_RNA"	201.466238014
"EG12195_RNA"	485.27589178
"EG12196_RNA"	169.402722792
"EG12197_RNA"	117.902340329
"EG12198_RNA"	389.088346584
"EG12200_RNA"	141.915798639
"EG12201_RNA"	177.69796088
"EG12202_RNA"	167.628316945
"EG12203_RNA"	91.7323419566
"EG12204_RNA"	441.250418713
"EG12205_RNA"	149.59887995
"EG12207_RNA"	193.025878524
"EG12208_RNA"	175.047709602
"EG12209_RNA"	212.127133555
"EG12210_RNA"	134.676743083
"EG12211_RNA"	239.259240148
"EG12212_RNA"	454.519130035
"EG12213_RNA"	249.671764228
"EG12214_RNA"	207.331595302
"EG12215_RNA"	200.105629939
"EG12216_RNA"	137.526912355
"EG12217_RNA"	122.230206548
"EG12219_RNA"	179.459139013
"EG12220_RNA"	169.402722792
"EG12221_RNA"	158.840329576
"EG12223_RNA"	145.126210903
"EG12224_RNA"	191.038425968
"EG12225_RNA"	224.27167955
"EG12226_RNA"	169.402722792
"EG12227_RNA"	169.402722792
"EG12228_RNA"	297.040030047
"EG12229_RNA"	214.782866741
"EG12230_RNA"	239.990916545
"EG12231_RNA"	177.424314141
"EG12232_RNA"	146.805307381
"EG12233_RNA"	169.526886612
"EG12234_RNA"	105.640909092
"EG12235_RNA"	149.853130241
"EG12236_RNA"	143.352082574
"EG12237_RNA"	137.9456334
"EG12238_RNA"	169.402722792
"EG12240_RNA"	200.636879853
"EG12241_RNA"	200.734181527
"EG12242_RNA"	168.915074261
"EG12243_RNA"	143.308542153
"EG12244_RNA"	501.706357849
"EG12245_RNA"	119.785787812
"EG12246_RNA"	235.338453902
"EG12247_RNA"	130.253834956
"EG12248_RNA"	125.289627746
"EG12249_RNA"	244.454242431
"EG12251_RNA"	345.593536545
"EG12252_RNA"	292.965680098
"EG12253_RNA"	150.044615333
"EG12254_RNA"	93.1815073672
"EG12256_RNA"	145.748986261
"EG12257_RNA"	137.203660311
"EG12258_RNA"	154.42424572
"EG12259_RNA"	200.586033145
"EG12260_RNA"	205.190032761
"EG12261_RNA"	125.594526178
"EG12262_RNA"	93.2298548474
"EG12263_RNA"	72.169697868
"EG12264_RNA"	143.91993623
"EG12265_RNA"	91.4826822489
"EG12266_RNA"	119.988920928
"EG12267_RNA"	123.726747245
"EG12268_RNA"	180.994102055
"EG12269_RNA"	100.233967923
"EG12270_RNA"	109.35222242
"EG12271_RNA"	292.574914764
"EG12272_RNA"	133.332136079
"EG12273_RNA"	216.301220073
"EG12274_RNA"	153.957022403
"EG12275_RNA"	170.257362578
"EG12276_RNA"	184.861990857
"EG12277_RNA"	249.366911078
"EG12278_RNA"	446.052079281
"EG12279_RNA"	169.402722792
"EG12280_RNA"	169.402722792
"EG12281_RNA"	169.402722792
"EG12282_RNA"	169.402722792
"EG12283_RNA"	169.402722792
"EG12284_RNA"	202.734724946
"EG12285_RNA"	169.402722792
"EG12286_RNA"	169.402722792
"EG12287_RNA"	169.402722792
"EG12288_RNA"	202.427946719
"EG12289_RNA"	106.465778106
"EG12290_RNA"	177.252302484
"EG12291_RNA"	169.402722792
"EG12292_RNA"	160.777095819
"EG12293_RNA"	169.402722792
"EG12294_RNA"	433.581970378
"EG12295_RNA"	275.345397383
"EG12296_RNA"	228.873009865
"EG12297_RNA"	100.009264352
"EG12298_RNA"	67.1717198147
"EG12301_RNA"	185.683435441
"EG12302_RNA"	139.34681236
"EG12303_RNA"	149.926378891
"EG12304_RNA"	95.6823614832
"EG12305_RNA"	113.137331287
"EG12308_RNA"	168.340640088
"EG12309_RNA"	215.41207752
"EG12310_RNA"	248.185652921
"EG12311_RNA"	121.403457395
"EG12312_RNA"	85.982976639
"EG12313_RNA"	98.3263256169
"EG12314_RNA"	131.183454179
"EG12315_RNA"	129.446256141
"EG12316_RNA"	297.004839825
"EG12318_RNA"	229.834127176
"EG12319_RNA"	157.178621295
"EG12320_RNA"	237.772480969
"EG12321_RNA"	239.363457324
"EG12322_RNA"	173.34573995
"EG12323_RNA"	337.384735249
"EG12325_RNA"	169.402722792
"EG12326_RNA"	844.666875133
"EG12327_RNA"	489.858877149
"EG12328_RNA"	146.09222158
"EG12329_RNA"	154.063045485
"EG12330_RNA"	117.046107002
"EG12331_RNA"	241.999398244
"EG12332_RNA"	167.522563499
"EG12333_RNA"	171.495576542
"EG12334_RNA"	174.150414775
"EG12335_RNA"	210.285717437
"EG12336_RNA"	293.577547233
"EG12337_RNA"	145.280774807
"EG12338_RNA"	169.402722792
"EG12339_RNA"	144.962408186
"EG12340_RNA"	150.513644817
"EG12341_RNA"	125.799574191
"EG12342_RNA"	183.013324898
"EG12343_RNA"	241.273330134
"EG12344_RNA"	130.931915231
"EG12345_RNA"	376.829376178
"EG12347_RNA"	185.456777511
"EG12352_RNA"	311.071789589
"EG12354_RNA"	196.453785458
"EG12356_RNA"	165.96930204
"EG12357_RNA"	120.021319392
"EG12358_RNA"	380.304187871
"EG12359_RNA"	170.384881342
"EG12360_RNA"	93.3165769676
"EG12361_RNA"	313.300936211
"EG12362_RNA"	160.992353773
"EG12363_RNA"	250.599744988
"EG12364_RNA"	582.391186593
"EG12365_RNA"	195.546582158
"EG12366_RNA"	140.155320636
"EG12367_RNA"	169.146361127
"EG12368_RNA"	106.781480689
"EG12369_RNA"	116.9151606
"EG12370_RNA"	119.575040904
"EG12371_RNA"	402.626398118
"EG12372_RNA"	134.215161741
"EG12373_RNA"	366.63860066
"EG12374_RNA"	86.7356507556
"EG12375_RNA"	210.478149067
"EG12376_RNA"	118.141751151
"EG12378_RNA"	308.641133548
"EG12379_RNA"	134.317019477
"EG12380_RNA"	198.806178567
"EG12381_RNA"	552.581860104
"EG12384_RNA"	300.299149928
"EG12385_RNA"	271.984368753
"EG12386_RNA"	422.595765225
"EG12387_RNA"	368.466394814
"EG12388_RNA"	152.225875741
"EG12391_RNA"	85.3798022003
"EG12392_RNA"	203.669901714
"EG12393_RNA"	169.402722792
"EG12394_RNA"	188.618521386
"EG12395_RNA"	309.862124898
"EG12396_RNA"	108.527381506
"EG12397_RNA"	169.402722792
"EG12399_RNA"	289.424806232
"EG12400_RNA"	136.844001115
"EG12401_RNA"	139.345225619
"EG12402_RNA"	169.402722792
"EG12403_RNA"	449.544852103
"EG12404_RNA"	572.663900463
"EG12405_RNA"	94.8658237928
"EG12406_RNA"	193.815607935
"EG12407_RNA"	147.314254125
"EG12409_RNA"	182.558738386
"EG12410_RNA"	254.551268347
"EG12411_RNA"	116.936445948
"EG12412_RNA"	138.168382405
"EG12414_RNA"	166.045558172
"EG12415_RNA"	435.961392518
"EG12416_RNA"	227.031299576
"EG12417_RNA"	233.590468093
"EG12419_RNA"	335.920808437
"EG12421_RNA"	105.809504468
"EG12422_RNA"	140.50503378
"EG12423_RNA"	317.805156674
"EG12424_RNA"	113.033902282
"EG12427_RNA"	326.804803595
"EG12428_RNA"	169.402722792
"EG12429_RNA"	211.631770362
"EG12431_RNA"	293.998597804
"EG12432_RNA"	169.402722792
"EG12433_RNA"	157.458843861
"EG12434_RNA"	267.935714304
"EG12436_RNA"	178.516091901
"EG12437_RNA"	255.570922441
"EG12438_RNA"	255.553454004
"EG12439_RNA"	469.413721465
"EG12440_RNA"	118.613061619
"EG12442_RNA"	94.9458898985
"EG12443_RNA"	317.037817606
"EG12444_RNA"	189.219614785
"EG12445_RNA"	668.626821908
"EG12446_RNA"	169.402722792
"EG12448_RNA"	149.683270522
"EG12449_RNA"	218.687962796
"EG12450_RNA"	230.117264374
"EG12454_RNA"	190.868689965
"EG12455_RNA"	210.217779328
"EG12458_RNA"	275.707631998
"EG12462_RNA"	120.929241968
"EG12469_RNA"	254.783500942
"EG12475_RNA"	164.372230918
"EG12494_RNA"	283.703813459
"EG12495_RNA"	199.75381729
"EG12504_RNA"	157.4517201
"EG12517_RNA"	203.145392161
"EG12518_RNA"	288.7415778
"EG12520_RNA"	289.404954183
"EG12522_RNA"	191.479080439
"EG12525_RNA"	169.966451364
"EG12539_RNA"	169.402722792
"EG12544_RNA"	169.402722792
"EG12548_RNA"	241.526096614
"EG12554_RNA"	169.402722792
"EG12556_RNA"	388.871080171
"EG12557_RNA"	449.260153089
"EG12563_RNA"	229.348238875
"EG12576_RNA"	194.134449147
"EG12587_RNA"	369.204006468
"EG12591_RNA"	87.4837623629
"EG12600_RNA"	156.617099024
"EG12605_RNA"	248.568430816
"EG12606_RNA"	221.358471392
"EG12608_RNA"	169.402722792
"EG12609_RNA"	237.381425126
"EG12610_RNA"	429.512667038
"EG12611_RNA"	169.402722792
"EG12615_RNA"	214.698026349
"EG12623_RNA"	129.37427002
"EG12624_RNA"	169.402722792
"EG12625_RNA"	158.666938579
"EG12626_RNA"	227.731144061
"EG12627_RNA"	275.896170183
"EG12628_RNA"	187.063710863
"EG12629_RNA"	169.327624288
"EG12630_RNA"	106.662069204
"EG12631_RNA"	261.88166103
"EG12633_RNA"	236.685775453
"EG12634_RNA"	237.549435525
"EG12656_RNA"	313.718061606
"EG12657_RNA"	402.402007075
"EG12658_RNA"	107.487390312
"EG12661_RNA"	109.970828158
"EG12662_RNA"	127.878549183
"EG12663_RNA"	152.40560262
"EG12666_RNA"	149.840353157
"EG12688_RNA"	375.49178027
"EG12689_RNA"	99.7400386001
"EG12690_RNA"	175.55813602
"EG12691_RNA"	94.6291597869
"EG12692_RNA"	180.994675767
"EG12693_RNA"	270.642041921
"EG12694_RNA"	169.402722792
"EG12697_RNA"	158.887955959
"EG12702_RNA"	169.402722792
"EG12703_RNA"	169.402722792
"EG12704_RNA"	130.103382529
"EG12705_RNA"	280.168319737
"EG12707_RNA"	159.166661989
"EG12708_RNA"	182.49777445
"EG12709_RNA"	474.402803942
"EG12710_RNA"	196.693806167
"EG12712_RNA"	308.824948871
"EG12713_RNA"	118.808042722
"EG12715_RNA"	137.834593722
"EG12717_RNA"	370.028600257
"EG12720_RNA"	164.778739763
"EG12732_RNA"	154.592082582
"EG12734_RNA"	198.248868915
"EG12738_RNA"	210.746052653
"EG12739_RNA"	55.4627034999
"EG12754_RNA"	138.456018956
"EG12760_RNA"	278.176720765
"EG12766_RNA"	299.822737411
"EG12768_RNA"	169.402722792
"EG12769_RNA"	1033.25853945
"EG12770_RNA"	299.831173171
"EG12780_RNA"	143.158905404
"EG12794_RNA"	252.829376024
"EG12799_RNA"	153.447432652
"EG12800_RNA"	160.740177457
"EG12801_RNA"	190.154816755
"EG12802_RNA"	139.67526225
"EG12830_RNA"	135.142289719
"EG12834_RNA"	194.822868552
"EG12835_RNA"	164.731609197
"EG12836_RNA"	169.402722792
"EG12837_RNA"	464.062386628
"EG12842_RNA"	291.428538383
"EG12843_RNA"	89.2267177481
"EG12844_RNA"	362.111869283
"EG12845_RNA"	169.402722792
"EG12850_RNA"	245.277223531
"EG12851_RNA"	445.683140366
"EG12853_RNA"	226.117264026
"EG12854_RNA"	244.905456121
"EG12855_RNA"	154.452781718
"EG12857_RNA"	169.402722792
"EG12859_RNA"	130.265200673
"EG12860_RNA"	173.156011018
"EG12861_RNA"	253.509907504
"EG12865_RNA"	184.145127495
"EG12866_RNA"	176.220630109
"EG12867_RNA"	106.071166534
"EG12868_RNA"	416.405425578
"EG12870_RNA"	205.240969688
"EG12874_RNA"	123.114133723
"EG12875_RNA"	123.99620686
"EG12876_RNA"	165.822183359
"EG12877_RNA"	169.402722792
"EG12878_RNA"	150.600858738
"EG12879_RNA"	233.132032273
"EG12880_RNA"	189.39449385
"EG12881_RNA"	169.402722792
"EG12882_RNA"	326.998614338
"EG12883_RNA"	169.402722792
"EG12903_RNA"	105.192253697
"EG12908_RNA"	186.806881965
"EG12933_RNA"	183.306886734
"EG12957_RNA"	322.945741075
"EG13139_RNA"	169.402722792
"EG13159_RNA"	176.111022893
"EG13161_RNA"	155.202150222
"EG13174_RNA"	169.402722792
"EG13217_RNA"	151.316677511
"EG13235_RNA"	169.402722792
"EG13236_RNA"	312.711472279
"EG13238_RNA"	258.251975978
"EG13270_RNA"	278.841298171
"EG13283_RNA"	169.402722792
"EG20044_RNA"	185.365986443
"EG20049_RNA"	169.402722792
"EG20051_RNA"	145.350886802
"EG20053_RNA"	342.016485952
"EG20080_RNA"	516.884083519
"EG20091_RNA"	278.331610495
"EG20098_RNA"	242.058774126
"EG20110_RNA"	299.835845127
"EG20173_RNA"	169.314343322
"EG20248_RNA"	237.706420578
"EG20249_RNA"	141.051897772
