Monomer ID,Log10 Simulated Counts,Log10 Schmidt Validation Counts
EG10339-MONOMER[c],2.0602438143846906,2.75815462196739
G7864-MONOMER[e],2.2899916952977923,2.290034611362518
G6243-MONOMER[p],1.7538204472926746,1.6232492903979006
NAPA-MONOMER[p],0.7857500908350481,0.3010299956639812
GLYC3PDEHYDROGBIOSYN-MONOMER[c],2.84901846913324,2.515873843711679
G6209-MONOMER[c],1.9725201388240046,2.5634810853944106
G7719-MONOMER[c],1.9794251772882272,0.0
EG10777-MONOMER[i],2.258242085379189,2.503790683057181
EG10920-MONOMER[c],4.820984576299765,4.453104198432209
YCFW-MONOMER[i],1.5333796680700393,0.47712125471966244
G6178-MONOMER[c],0.27803831743109036,0.47712125471966244
EG11449-MONOMER[c],1.2913816687238957,1.8692317197309762
G6380-MONOMER[c],2.1675028498846665,2.12057393120585
EG11916-MONOMER[c],2.766966388910414,2.0043213737826426
ENTA-MONOMER[c],3.244648083045336,2.155336037465062
GLUTAMIDOTRANS-MONOMER[c],2.807304231610135,3.1975562131535367
EG11096-MONOMER[i],3.635883343026739,3.7008767083769034
G7837-MONOMER[o],1.9374024023165854,1.7075701760979363
MONOMER0-2383[c],1.7791414308859022,1.0413926851582251
EG10335-MONOMER[c],3.65469797224207,3.7520484478194387
CARNRACE-MONOMER[c],0.4700833206769113,1.7781512503836436
G7828-MONOMER[c],1.7644130760297627,2.0211892990699383
G7528-MONOMER[i],2.3976340175641826,2.3283796034387376
PD00763[c],2.226687992091177,1.380211241711606
EG10911-MONOMER[c],4.445067509288649,3.3660492098002353
UDP-NACMURALGLDAPLIG-MONOMER[c],2.1463171867256876,2.7101173651118162
YBDE-MONOMER[m],2.8337908518826813,2.552668216112193
EG10876-MONOMER[c],4.472456786803681,3.844290743254343
EG10255-MONOMER[p],2.020980417655239,2.3324384599156054
EG10571-MONOMER[c],2.714894223397078,1.4913616938342726
CELC-MONOMER[c],2.0431646932689635,0.3010299956639812
GLYCEROL-KIN-MONOMER[c],3.8285714965219793,2.696356388733332
EG12865-MONOMER[c],2.288643638915823,0.3010299956639812
DIOHBUTANONEPSYN-MONOMER[c],2.8931038736942436,2.5705429398818973
EG11255-MONOMER[c],2.716932751691345,1.845098040014257
G7873-MONOMER[i],1.8827818492479662,1.1139433523068367
EG10870-MONOMER[c],4.525083613713084,4.542700969448111
ADCLY-MONOMER[c],3.2497179197771704,1.462397997898956
EG10454-MONOMER[c],2.2196211517287736,1.662757831681574
EG11598-MONOMER[c],2.533703529941495,2.661812685537261
G6450-MONOMER[i],3.1128426719204523,3.128722284338427
EG10914-MONOMER[c],4.4237182426787305,4.519972297270452
EG12278-MONOMER[c],2.0998800215189726,1.9637878273455553
POTG-MONOMER[i],1.8952361766779624,1.6532125137753437
PHOSPHASERSYN-MONOMER[c],2.4355230102995646,2.4727564493172123
EG11547-MONOMER[c],2.346632715225876,2.376576957056512
EG12283-MONOMER[p],1.2494224942969379,1.0413926851582251
EG10860-MONOMER[c],2.5028303189511463,1.3979400086720377
PROP-MONOMER[i],2.250870192955485,2.429752280002408
G6955-MONOMER[i],2.7839644018906164,2.146128035678238
HOMOCYSMETB12-MONOMER[c],2.415223228652209,2.625312450961674
SPOT-MONOMER[c],1.5662881869045977,1.1760912590556813
AMYLOMALT-MONOMER[c],1.763394257272418,1.8195439355418688
MEND-MONOMER[i],2.494222811123137,0.47712125471966244
SMALLILVN-MONOMER[c],3.075305192339939,3.0318122713303706
PROTOPORGENOXI-MONOMER[i],2.147876247803428,2.0293837776852097
G7452-MONOMER[c],2.7305713129348206,1.7781512503836436
MONOMER0-4521[c],2.0025102731380606,1.7853298350107671
CHAA-MONOMER[i],2.2036452711406667,1.6434526764861874
EG12334-MONOMER[m],1.4210402319783044,1.3424226808222062
NAD-SYNTH-MONOMER[c],3.5138640793217504,3.595496221825574
EG11846-MONOMER[p],1.506964677376788,1.3010299956639813
EG11600-MONOMER[c],2.3906857547337466,2.9148718175400505
G6245-MONOMER[c],2.5196191751329913,2.4871383754771865
LIVG-MONOMER[m],2.730056570308729,2.3096301674258988
G7647-MONOMER[c],1.4956635549680313,2.4608978427565478
G6811-MONOMER[c],1.8900740301224979,1.255272505103306
OMPR-MONOMER[c],2.889307880062671,2.9185545305502734
PD04032[c],2.4418740254425337,2.9960736544852753
G7564-MONOMER[c],2.506490254129454,3.0224283711854865
G6269-MONOMER[c],2.4728408840608482,1.6020599913279623
EG10168-MONOMER[p],2.5384931293228163,1.6812412373755872
G6887-MONOMER[c],2.7189374860524254,2.4727564493172123
G6990-MONOMER[o],2.0709377249567824,1.8692317197309762
EG12188-MONOMER[c],2.0479459035095413,1.6334684555795864
XYLISOM-MONOMER[c],1.0692713058240222,2.416640507338281
EG11235-MONOMER[c],2.16463678902759,1.414973347970818
ASPCARBCAT-MONOMER[c],4.055571430354056,3.9488529061997135
G7714-MONOMER[c],2.2055904356454357,1.414973347970818
NUOK-MONOMER[m],1.9695200372255623,2.361727836017593
MONOMER0-1981[c],2.5781802413746693,1.8750612633917
PD00214[c],3.1059560837711806,2.597695185925512
EG11195-MONOMER[c],2.909591086143388,2.709269960975831
ASPAMINOTRANS-MONOMER[c],3.9468767962799522,3.844228581301628
RED-THIOREDOXIN-MONOMER[c],3.9784025167355654,4.321225485417176
PDXY-MONOMER[c],2.89157306972459,1.9344984512435677
EG11664-MONOMER[c],2.360930112795677,2.45178643552429
KDOTRANS-MONOMER[m],2.144745606560039,1.505149978319906
G6550-MONOMER[c],2.2628066172237693,1.845098040014257
EG10284-MONOMER[c],2.2319830459284384,2.5728716022004803
EG11125-MONOMER[c],1.7330685727423447,2.4913616938342726
ZNUC-MONOMER[i],1.9411764478125386,1.3617278360175928
G7166-MONOMER[c],1.5518807896817597,1.2041199826559248
PD00348[c],3.7767475427386747,3.7292458072253067
PHOSPHOGLUCMUT-MONOMER[c],2.992779820656135,3.128722284338427
G7650-MONOMER[c],2.6709871823991316,2.798650645445269
EG12237-MONOMER[c],1.6268058737428432,0.47712125471966244
G7740-MONOMER[c],2.48483876069946,2.749736315569061
G6425-MONOMER[c],2.4271445565509167,2.1335389083702174
G6970-MONOMER[c],2.1559904672935652,1.3222192947339193
EG12098-MONOMER[c],2.640807667820838,2.593286067020457
G7659-MONOMER[p],2.8363418308437476,3.1953460583484197
EG12165-MONOMER[c],2.152904342298639,1.7403626894942439
G7941-MONOMER[c],2.0089815999947547,1.3979400086720377
G6414-MONOMER[o],3.7607461980025017,2.307496037913213
EG10528-MONOMER[o],2.1230228030334373,2.9561684304753633
YDHE-MONOMER[i],1.848404041481283,0.9542425094393249
EG10437-MONOMER[c],2.4982795548581147,2.380211241711606
G7748-MONOMER[c],4.015460245733683,3.5744942682853273
MHPELY-MONOMER[c],0.6381103890462104,1.146128035678238
G6635-MONOMER[c],2.5798357806178482,2.8494194137968996
EG11338-MONOMER[c],2.9791152764813966,3.5986810989071634
G7137-MONOMER[c],2.1310120674914144,2.694605198933569
G6616-MONOMER[c],3.281962297690417,2.1072099696478683
ARGDECARBOXBIO-MONOMER[p],2.8464850586874655,3.1126050015345745
G7925-MONOMER[c],2.0774131363947963,2.3502480183341627
G7683-MONOMER[p],2.5388056495181663,1.5563025007672873
EG10355-MONOMER[c],2.8293799039518697,2.424881636631067
DIENOYLCOAREDUCT-MONOMER[c],1.4845056833740926,1.6434526764861874
EG10878-MONOMER[c],4.398803454663111,4.264770614521865
EG10865-MONOMER[c],4.421822087110303,4.152043602487651
GRXB-MONOMER[c],3.459188690706277,3.4260230156898763
G6320-MONOMER[m],2.904476934630121,3.1690863574870227
MONOMER0-2001[c],4.094197583181205,4.04127422505423
SECY[m],2.5994058182954918,2.81424759573192
LACTALDREDUCT-MONOMER[c],1.7197267023696428,1.6232492903979006
G7055-MONOMER[c],2.241427461328829,2.798650645445269
G7221-MONOMER[i],2.3779917862316844,2.060697840353612
G7949-MONOMER[c],3.4449439113568796,0.3010299956639812
G6894-MONOMER[m],2.1859553458333125,1.9344984512435677
L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER[c],2.9424691336694155,3.604873770552636
DTDPGLUCDEHYDRAT-MONOMER[c],2.7645074314190503,3.0043213737826426
EG12201-MONOMER[c],1.4282080540883066,1.5314789170422551
BRANCHED-CHAINAMINOTRANSFER-MONOMER[c],3.2586064663060066,3.416640507338281
G6855-MONOMER[p],1.6156125754772825,0.0
ALPHA-AMYL-CYTO-MONOMER[c],2.636378097345265,2.041392685158225
DSBG-MONOMER[p],2.685778704549739,2.1172712956557644
G6967-MONOMER[c],1.900863690262217,1.4913616938342726
HISTPHOSTRANS-MONOMER[c],2.786949567003792,3.3432115901797474
GPT-MONOMER[c],3.194209618121745,3.529430354366986
RELA-MONOMER[c],2.2014401611207193,1.8129133566428555
ARCA-MONOMER[c],3.512874407550826,3.527372082827612
ERYTHRON4PDEHYDROG-MONOMER[c],2.5624763023919637,2.8680563618230415
YLIC-MONOMER[i],1.776332990794298,1.863322860120456
EG10828-MONOMER[c],1.5265126479649098,1.5440680443502757
EG11093-MONOMER[c],2.157177537239015,2.5490032620257876
G7630-MONOMER[c],1.8602771656133696,1.4913616938342726
EG11390-MONOMER[m],4.4598201691601265,4.574274404565622
EG10854-MONOMER[o],2.397398488491767,2.4638929889859074
G7511-MONOMER[c],3.129560213169564,3.207095540419218
CHAINF-MONOMER[c],3.0805916128518605,2.1760912590556813
DCTA-MONOMER[m],2.0598266336326585,1.5797835966168101
NARG-MONOMER[m],0.6952295959378083,0.0
G7397-MONOMER[c],1.9415975477511722,2.1583624920952498
EG11807-MONOMER[p],2.0970917145211367,3.2347702951609163
G6144-MONOMER[c],1.7624105210136873,1.5797835966168101
GLUTATHIONE-SYN-MONOMER[c],2.721515375740188,3.1072099696478683
EG11839-MONOMER[c],1.0799072257993307,1.1139433523068367
G6152-MONOMER[c],2.5100347111422625,0.0
EG12609-MONOMER[c],1.3223084374000624,2.0755469613925306
EG12705-MONOMER[c],2.152216983219321,2.2355284469075487
GALPMUT-MONOMER[c],2.6864033470536057,2.92272545799326
EG11122-MONOMER[i],2.432275614701972,0.6989700043360189
VALINE-PYRUVATE-AMINOTRANSFER-MONOMER[c],2.7739673772260955,2.74350976472843
EG11479-MONOMER[m],2.432764772395415,2.330413773349191
EG12271-MONOMER[m],2.325751014484257,2.537819095073274
G6890-MONOMER[c],2.3508856290934697,2.0
E2O-MONOMER[c],3.6431232751015963,3.7204074008031087
RED-GLUTAREDOXIN[c],2.496046323472346,2.155336037465062
G7874-MONOMER[i],1.9852433604697945,1.568201724066995
GLNH-MONOMER[p],3.382034864190257,3.829946695941636
FLIG-FLAGELLAR-SWITCH-PROTEIN[i],2.9398498989071644,0.8450980400142568
EG10210-MONOMER[c],1.9917688837627903,1.0413926851582251
RFFTRANS-MONOMER[c],2.1171177974493873,1.9030899869919435
EG10867-MONOMER[c],4.438986564380946,4.323973605350882
G7108-MONOMER[i],1.885215353406577,1.3617278360175928
G7629-MONOMER[c],2.1238409838330368,0.9542425094393249
EG12096-MONOMER[c],1.4056107310816957,1.863322860120456
PROTEIN-PII[c],3.3529025131947585,3.1061908972634154
DEHYDDEOXGALACTKIN-MONOMER[c],1.600551901863341,1.1139433523068367
SUCCORNTRANSAM-MONOMER[c],1.3195288348966423,1.6532125137753437
EG12879-MONOMER[c],2.8889129235514304,2.611723308007342
2-ISOPROPYLMALATESYN-MONOMER[c],3.4980804002383126,3.433289685195026
GDHA-MONOMER[c],3.953695276232135,3.8023631743095474
G6637-MONOMER[i],2.31061908571065,1.7708520116421442
G7614-MONOMER[c],1.969843516060385,0.0
G7056-MONOMER[m],1.87115251262259,0.9030899869919435
PD00266[c],2.4258552092627097,2.0969100130080562
DIHYDROPICRED-MONOMER[c],3.136971594399369,3.488973524726508
THZ-KIN-MONOMER[c],2.6898743445233126,0.6020599913279624
ADENYL-KIN-MONOMER[c],3.8179345307483357,3.7229628089424898
PHES-MONOMER[c],3.044559338572121,3.705778212828598
G7164-MONOMER[c],1.620207932665888,1.3424226808222062
EG11580-MONOMER[c],2.277466725193721,2.8555191556678
NADH-DHII-MONOMER[i],2.9008044959595938,2.821513528404773
G7200-MONOMER[c],2.7963160484708705,2.6541765418779604
EG12373-MONOMER[c],2.6832906820481712,2.3010299956639813
EG11738-MONOMER[c],2.0775292714091274,2.380211241711606
EG10167-MONOMER[i],2.3178674952228002,2.558708570533166
G6383-MONOMER[c],2.455674394225211,0.0
G6107-MONOMER[c],2.2368743526263666,1.7781512503836436
G7915-MONOMER[c],1.9516094070997556,0.3010299956639812
DLACTDEHYDROGFAD-MONOMER[i],3.1026699126434347,2.784617292632875
EG11740-MONOMER[o],1.127561420385823,0.0
EG10869-MONOMER[c],4.493401079956156,4.25779852915303
G7742-MONOMER[c],1.9363554827013336,1.7993405494535817
MANY-MONOMER[m],3.2830423342404425,2.0453229787866576
EG11676-MONOMER[c],2.940049680657459,2.670245853074124
G6255-MONOMER[i],1.8204200045171535,0.9030899869919435
EG10882-MONOMER[c],4.41203802583026,4.696513650009151
EG10230-MONOMER[c],3.866638835784985,3.766784515497859
NUCLEOSIDE-DIP-KIN-MONOMER[c],3.788812485482781,4.066921972093997
EVGA-MONOMER[c],1.8135711025781782,1.724275869600789
EG10956-MONOMER[i],2.822013354866901,2.617000341120899
G6098-MONOMER[c],1.9159678028889402,0.47712125471966244
EG11098-MONOMER[c],2.8797445381827074,2.9647309210536292
CYSTATHIONINE-BETA-LYASE-MONOMER[c],2.855663559873709,3.3281756614383227
NUOG-MONOMER[m],2.2613136020758486,2.9708116108725178
EG12855-MONOMER[c],2.3110234877056692,1.724275869600789
G6969-MONOMER[c],2.2816194273035846,2.716003343634799
EG10724-MONOMER[c],1.0588913637867632,2.5327543789924976
G7697-MONOMER[c],2.3515186568408453,2.481442628502305
IMP-DEHYDROG-MONOMER[c],3.5439548683296542,4.050689027758881
G7901-MONOMER[c],2.1357380534620747,1.0413926851582251
AMP-NUCLEOSID-MONOMER[c],3.2634862673888017,2.630427875025024
GLPF-MONOMER[i],3.565526064751406,1.6720978579357175
EG11837-MONOMER[c],3.4713862395853328,3.479143247978613
G6413-MONOMER[c],3.228536733844625,1.1760912590556813
G7612-MONOMER[i],3.324353731447029,3.97474190450095
EG11537-MONOMER[c],2.587780970494512,2.9339931638312424
MODC-MONOMER[i],2.0761730009912363,0.8450980400142568
HEMX-MONOMER[i],2.2916566461908103,2.7693773260761385
DPPB-MONOMER[i],2.9819604073351615,1.2041199826559248
G7841-MONOMER[c],2.5064650832507565,2.574031267727719
HMP-KIN-MONOMER[c],2.6021898077516035,2.569373909615046
RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER[c],1.1251548839681416,1.4913616938342726
EG10627-MONOMER[p],1.8513730301229654,0.6020599913279624
FADA-MONOMER[c],1.5592811035922491,2.629409599102719
EG12128-MONOMER[i],2.429935353111015,0.9030899869919435
G6240-MONOMER[c],3.7443304990882607,4.002511631284908
G7484-MONOMER[i],2.038418334682426,0.47712125471966244
G6611-MONOMER[c],2.25986400292331,0.6989700043360189
SERINE-O-ACETTRAN-MONOMER[c],2.3524866830794875,2.603144372620182
GLUCONOKINI-MONOMER[c],0.9819250467192324,1.2041199826559248
CYSA-MONOMER[i],2.802303823544804,2.8488047010518036
DIHYDROOROTOX-MONOMER[c],3.0133376581967872,3.189209489582306
G6096-MONOMER[c],2.0460445059173895,0.3010299956639812
GLYCOGEN-BRANCH-MONOMER[c],2.137832076345433,1.8864907251724818
EG10048-MONOMER[c],2.7163056636771192,1.7634279935629373
DLACTDEHYDROGNAD-MONOMER[c],1.7554006140967562,2.7535830588929064
HOLO-ACP-SYNTH-MONOMER[c],2.4421443254115873,1.6720978579357175
G7025-MONOMER[c],2.310625313221268,2.450249108319361
EG10595-MONOMER[c],1.9027946748842008,1.9084850188786497
EG10812-MONOMER[c],2.2346738046592867,2.6190933306267428
G7454-MONOMER[c],1.938868106454421,1.1139433523068367
GSAAMINOTRANS-MONOMER[c],2.9685486671651473,3.4638929889859074
EG11437-MONOMER[c],1.1588470841289769,1.7160033436347992
EG12319-MONOMER[c],4.02808000582212,3.561459171241916
G7644-MONOMER[o],2.7839669514617764,2.8779469516291885
G7513-MONOMER[c],2.940771418113744,2.8457180179666586
G7325-MONOMER[c],3.437263904480507,4.136213065513025
G7756-MONOMER[c],2.1112794276796465,1.9138138523837167
EG11180-MONOMER[m],3.2207117604758224,3.1492191126553797
EG10831-MONOMER[c],1.2047006185490126,0.0
MALSYNG-MONOMER[c],2.1453316280458044,2.45178643552429
CARBPSYN-SMALL[c],3.218020362164048,3.9664702637292844
EG20249-MONOMER[c],2.1047971078507675,0.9542425094393249
EG11888-MONOMER[c],2.1164089383947706,1.6127838567197355
EG10903-MONOMER[c],4.429027492216668,4.133826214076394
G6814-MONOMER[c],2.4858184896495756,1.9867717342662448
EG10669-MONOMER[o],5.101794544954035,5.078025209302702
G6882-MONOMER[c],2.9650537332436726,2.895422546039408
G6201-MONOMER[c],2.3399015557737513,1.0791812460476249
GLYCRIBONUCSYN-MONOMER[c],2.915550537233159,3.325515663363148
EG12005-MONOMER[c],2.571305629900278,1.5314789170422551
EG10618-MONOMER[c],1.9541843542549506,2.3010299956639813
YTFR-MONOMER[i],1.3469031733683838,0.0
G7409-MONOMER[c],2.1739609274018887,1.9444826721501687
SUCCCOASYN-BETA[c],3.466720787294829,3.7933712489189557
EG12401-MONOMER[c],2.5268048412125332,2.3344537511509307
EG10236-MONOMER[c],3.0842831863508193,2.3180633349627615
EG10858-MONOMER[c],2.199224357234571,0.47712125471966244
ASNSYNA-MONOMER[c],3.4292644983268317,3.247236549506764
TORR-MONOMER[c],1.938600965340128,0.3010299956639812
EG10662-MONOMER[c],2.097503298147217,1.0791812460476249
G7424-MONOMER[i],1.7516866432707368,1.462397997898956
PROTOHEME-FERROCHELAT-MONOMER[c],2.0655804937634525,1.3010299956639813
G7865-MONOMER[c],3.5088841667880537,3.6416723732246865
GMP-REDUCT-MONOMER[c],3.206665165427354,3.059184617631371
G7727-MONOMER[c],2.397115744774565,1.0791812460476249
G6906-MONOMER[c],2.715506746123866,2.7067177823367587
G7690-MONOMER[i],1.369170026367305,0.3010299956639812
PURE-MONOMER[c],3.0027910741404233,3.5576274884268266
EG12295-MONOMER[c],3.3002328387442774,3.137670537236755
G7712-MONOMER[c],2.057189638044069,2.2671717284030137
OPPD-MONOMER[i],2.8337090417935586,2.161368002234975
EG10852-MONOMER[c],1.391177755358149,1.7075701760979363
COPROGENOXI-MONOMER[c],1.2740737204113757,2.0681858617461617
G7279-MONOMER[c],1.9211273296083495,1.7323937598229686
EG12402-MONOMER[c],1.8324539595662879,1.9030899869919435
G6763-MONOMER[p],4.264471851857585,3.5399538416563967
EG12799-MONOMER[i],2.650489973876719,3.0409976924234905
G7743-MONOMER[c],2.0264612087260105,1.255272505103306
G6488-MONOMER[c],2.3475436481500336,2.012837224705172
EG11381-MONOMER[c],2.9407629991611945,1.4471580313422192
MALK-MONOMER[m],2.062106269815313,1.9444826721501687
NUPC-MONOMER[i],2.5824701357896562,2.089905111439398
EG11733-MONOMER[c],2.3767602313583254,2.2013971243204513
G6190-MONOMER[c],2.563600833702423,3.1687920203141817
MONOMER-43[c],3.5221171841444745,3.252610340567373
EG12182-MONOMER[i],3.523543765391546,3.6602012013806817
NAGE-MONOMER[i],2.6014385980795973,2.4265112613645754
G7611-MONOMER[c],3.1809729318137263,2.7024305364455254
EG11196-MONOMER[c],2.5590509937264745,2.709269960975831
YRAO-MONOMER[c],2.146487378252131,2.4683473304121573
GLUCOSAMINE-6-P-DEAMIN-MONOMER[c],2.9094149203872206,2.741151598851785
YTFQ-MONOMER[p],1.431060357983727,2.0
G6880-MONOMER[i],2.03650433033902,1.7403626894942439
PD00260[c],3.5608393830459,3.812445402872756
EG12181-MONOMER[c],3.777203442273731,3.8076703012304836
G6860-MONOMER[c],3.0784739073904888,3.436162647040756
EG10534-MONOMER[c],2.356582239381856,2.4638929889859074
OPPC-MONOMER[i],2.7190540246249273,1.9867717342662448
EG12158-MONOMER[c],2.7765547207467294,2.749736315569061
G7563-MONOMER[c],2.2773464979881455,1.7558748556724915
PD01379[i],2.3140114032368095,0.0
G6719-MONOMER[c],0.8615235303068149,0.0
PROS-MONOMER[c],3.2290593608102824,3.635785235533652
G6418-MONOMER[i],1.375117478042594,0.0
EG11385-MONOMER[c],3.0623589728440743,3.3866772839608377
EG11256-MONOMER[c],2.545814636141055,3.2776092143040914
EG11089-MONOMER[m],2.676970563925903,1.8260748027008264
G6909-MONOMER[c],2.8426000387892043,2.4265112613645754
H2PTERIDINEPYROPHOSPHOKIN-MONOMER[c],2.2722836812045926,2.3324384599156054
EG10883-MONOMER[c],4.4326347635986165,3.273695587930092
G6501-MONOMER[c],2.523638396998729,2.2380461031287955
EG10044-MONOMER[m],3.1468882711271,3.6637951222194074
G7845-MONOMER[c],2.4997455500937797,2.673941998634088
G7327-MONOMER[c],2.8594725700204093,2.413299764081252
EG12440-MONOMER[c],2.7802454490786266,2.5490032620257876
EG11663-MONOMER[c],3.9339529207367536,4.2940692274708905
7KAPSYN-MONOMER[c],2.2258162775845585,1.863322860120456
EG11058-MONOMER[c],2.654296726516495,2.0569048513364727
EG10434-MONOMER[i],2.090593130691044,2.161368002234975
G6660-MONOMER[c],4.535804784973391,4.392609030497567
G6792-MONOMER[l],0.6070227591936248,0.6989700043360189
G6301-MONOMER[p],1.8938084647760518,1.0413926851582251
EG11354-MONOMER[i],2.012208074960101,1.6532125137753437
PD00219[c],3.129418956673817,2.9175055095525466
EG11238-MONOMER[c],2.2438858611377626,2.5010592622177517
ADHP-MONOMER[c],2.072259208164634,1.4313637641589874
EG11295-MONOMER[i],1.8772840166089688,2.1492191126553797
EG11817-MONOMER[c],1.9597025724625379,2.2095150145426308
EG12044-MONOMER[c],2.908935286752487,3.1792644643390253
RSTB-MONOMER[i],1.969745138494699,0.8450980400142568
YBBP-MONOMER[i],1.101746202462023,1.0791812460476249
EG11796-MONOMER[c],1.8562399659832192,1.7993405494535817
EG10902-MONOMER[c],4.400582238014393,4.202842365194632
EG11508-MONOMER[c],4.151206232091994,3.5389505620143615
G6928-MONOMER[o],2.5860380155044806,0.47712125471966244
G7853-MONOMER[c],1.7150450488930242,2.2041199826559246
G7869-MONOMER[c],1.5890083131193429,1.3222192947339193
G7890-MONOMER[c],1.425390970703722,2.2430380486862944
EG12866-MONOMER[c],3.4715143219569526,3.3653007486379876
ASL-MONOMER[c],3.271130906257316,0.7781512503836436
G7020-MONOMER[c],2.3057216154403815,2.745855195173729
EG10695-MONOMER[c],3.321904712671144,3.3818367999983434
G6558-MONOMER[c],1.3992092003988137,2.0569048513364727
EG10985-MONOMER[p],2.8736684555190455,3.1917303933628562
THIOREDOXIN-REDUCT-NADPH-MONOMER[c],3.355532152776468,3.6473829701146196
BTUD-MONOMER[m],1.9593080140189152,1.806179973983887
UDHA-MONOMER[c],2.7748728618561285,2.649334858712142
NICONUCADENYLYLTRAN-MONOMER[c],2.0860652004353746,1.6127838567197355
G6627-MONOMER[c],1.9073385847769861,2.8779469516291885
G6312-MONOMER[i],3.3512016155295123,3.402433346219312
G6207-MONOMER[c],2.470788703790523,1.9493900066449128
EG10370-MONOMER[c],2.749927617714972,2.7715874808812555
G6844-MONOMER[e],2.2570172242533686,0.3010299956639812
EG10910-MONOMER[c],4.4426064413277455,4.0322157032979815
PSTS-MONOMER[p],2.418313464662652,2.48572142648158
G6911-MONOMER[c],2.9650580255024153,2.7558748556724915
RIBF-MONOMER[c],2.1810976956066948,2.2068258760318495
EUTC-MONOMER[c],2.156264310765686,1.1139433523068367
GLYCOPHOSPHORYL-MONOMER[c],2.342162601899705,2.1335389083702174
SAPD-MONOMER[i],1.7596783710421147,1.380211241711606
G7184-MONOMER[c],2.7182182060751425,2.0043213737826426
GLUTDECARBOXB-MONOMER[c],1.696183797928503,0.9030899869919435
EG11601-MONOMER[c],2.703957333868342,2.640481436970422
G6253-MONOMER[i],2.038473826266237,2.164352855784437
G7616-MONOMER[c],2.1089708856088576,2.03342375548695
EG12042-MONOMER[c],2.853150940935207,1.9822712330395684
EG11894-MONOMER[c],3.3334193821426563,3.5324995860946626
EG10680-MONOMER[c],3.2590073543327547,3.8806421264042847
G6889-MONOMER[c],1.864154123134191,0.6020599913279624
G6268-MONOMER[c],3.2081303951684985,3.4302363534115106
EG11100-MONOMER[c],3.754145609066735,3.8376515578463923
EG11569-MONOMER[o],3.1125587765632274,2.7193312869837265
EG12233-MONOMER[c],1.9850218258318393,1.5563025007672873
EG10042-MONOMER[i],1.783439674717451,0.6989700043360189
EG10572-MONOMER[c],2.3905651711313203,0.47712125471966244
G7529-MONOMER[c],1.8574097068129405,1.6720978579357175
GALACTOKIN-MONOMER[c],2.3328339309685626,2.568201724066995
G7951-MONOMER[c],1.3308055804556176,0.6989700043360189
MANZ-MONOMER[m],3.208930095369054,2.534026106056135
EG10684-MONOMER[o],4.3053907099787985,4.2609057676498
EG10830-MONOMER[c],2.2851413175322706,0.7781512503836436
EG11294-MONOMER[c],1.8329274193924698,2.271841606536499
OROTPDECARB-MONOMER[c],2.866565516070556,3.178401341533755
SIROHEMESYN-MONOMER[c],0.964692367351876,1.4913616938342726
EG10155-MONOMER[o],3.819689743524028,2.760422483423212
G7488-MONOMER[c],1.4468203641971624,0.0
G7280-MONOMER[c],2.6338518533310387,1.6720978579357175
ATPE-MONOMER[i],4.045452855597277,2.4578818967339924
DIAMINOPIMEPIM-MONOMER[c],2.2043356379332883,2.5599066250361124
EG10880-MONOMER[c],4.423930494454217,3.740678425227455
ASPCARBREG-MONOMER[c],3.910117316164349,4.280510079703276
ANGLYC3PDEHYDROGSUBUNITB-MONOMER[c],2.0582331942672343,0.6989700043360189
MALF-MONOMER[m],1.3558037481916063,0.3010299956639812
G7527-MONOMER[c],2.4539912214799404,2.3201462861110542
G6994-MONOMER[c],2.08713810516248,0.9030899869919435
EG11918-MONOMER[p],1.2209825738292766,0.47712125471966244
GRXC-MONOMER[c],3.270002282924309,3.63002085111341
G7889-MONOMER[m],1.7458981418705002,1.954242509439325
G6567-MONOMER[c],2.698190671857299,2.12057393120585
G7123-MONOMER[c],1.6961724783881205,1.6334684555795864
AROH-MONOMER[c],2.807380963334881,2.4785664955938436
EG11847-MONOMER[c],1.5258291989996235,0.8450980400142568
G7005-MONOMER[c],3.254754390780848,3.02201573981772
FLAVONADPREDUCT-MONOMER[c],2.730167371858446,2.2671717284030137
G7063-MONOMER[c],2.137784433415778,2.635483746814912
CTPSYN-MONOMER[c],3.08657119440216,2.9827233876685453
YCFV-MONOMER[i],2.0214765592108734,2.699837725867246
GABATRANSAM-MONOMER[c],1.8953698516087452,2.7781512503836434
G7574-MONOMER[p],2.1380339402683353,3.2227164711475833
NARJ-MONOMER[c],0.40188926162023697,0.3010299956639812
EG11660-MONOMER[i],2.44205925068944,1.380211241711606
UHPA-MONOMER[c],1.7599027655606414,1.6020599913279623
CYSN-MONOMER[c],3.0237386068205714,3.182129214052998
EG10047-MONOMER[p],1.4640886803601079,1.146128035678238
FECE-MONOMER[i],2.2213941104316848,1.1760912590556813
GLU6PDEHYDROG-MONOMER[c],3.3479732632713426,3.0916669575956846
EG12702-MONOMER[c],0.3099848383169077,1.662757831681574
EG12265-MONOMER[i],2.1870328349132793,1.6334684555795864
EG12200-MONOMER[c],1.6683894924806737,1.3617278360175928
G7642-MONOMER[o],2.3318965044625712,2.6910814921229687
G7059-MONOMER[p],1.7909765627585654,1.3222192947339193
G6873-MONOMER[c],1.9511582584666922,1.0413926851582251
G7767-MONOMER[p],3.2171977031949366,3.3378584290410944
PDXH-MONOMER[c],2.7805687057958464,2.481442628502305
